test_id,PM2.5,PM10,O3
zhiwuyuan_aq#18,54,111,57
zhiwuyuan_aq#19,64,111,47
zhiwuyuan_aq#20,66,109,30
zhiwuyuan_aq#21,59,111,30
zhiwuyuan_aq#22,57,112,41
zhiwuyuan_aq#23,55,112,41
zhiwuyuan_aq#24,56,106,57
zhiwuyuan_aq#25,46,72,68
zhiwuyuan_aq#26,41,70,100
zhiwuyuan_aq#27,37,73,117
zhiwuyuan_aq#28,40,90,128
zhiwuyuan_aq#29,39,98,139
zhiwuyuan_aq#30,41,100,165
zhiwuyuan_aq#31,37,111,143
zhiwuyuan_aq#32,30,102,137
zhiwuyuan_aq#33,33,107,142
zhiwuyuan_aq#34,35,100,143
zhiwuyuan_aq#35,28,86,140
zhiwuyuan_aq#36,34,81,134
zhiwuyuan_aq#37,32,81,130
zhiwuyuan_aq#38,37,64,142
zhiwuyuan_aq#39,33,65,102
zhiwuyuan_aq#40,34,66,98
zhiwuyuan_aq#41,33,64,90
zhiwuyuan_aq#42,35,64,87
zhiwuyuan_aq#43,34,64,55
zhiwuyuan_aq#44,34,67,54
zhiwuyuan_aq#45,32,62,81
zhiwuyuan_aq#46,25,67,85
zhiwuyuan_aq#47,26,61,91
fengtaihua_aq#0,117,196,109
fengtaihua_aq#1,112,196,136
fengtaihua_aq#2,109,195,137
fengtaihua_aq#3,109,178,162
fengtaihua_aq#4,107,186,167
fengtaihua_aq#5,112,191,187
fengtaihua_aq#6,112,188,196
fengtaihua_aq#7,113,196,194
fengtaihua_aq#8,120,212,186
fengtaihua_aq#9,120,218,187
fengtaihua_aq#10,119,224,186
fengtaihua_aq#11,118,225,192
fengtaihua_aq#12,119,229,181
fengtaihua_aq#13,118,206,166
fengtaihua_aq#14,118,203,128
fengtaihua_aq#15,124,202,108
fengtaihua_aq#16,121,197,75
fengtaihua_aq#17,118,191,61
fengtaihua_aq#18,117,192,64
fengtaihua_aq#19,114,195,47
fengtaihua_aq#20,108,199,51
fengtaihua_aq#21,108,200,58
fengtaihua_aq#22,108,202,72
fengtaihua_aq#23,108,181,50
fengtaihua_aq#24,106,178,70
fengtaihua_aq#25,104,170,93
fengtaihua_aq#26,108,169,102
fengtaihua_aq#27,103,168,116
fengtaihua_aq#28,103,170,137
fengtaihua_aq#29,86,160,159
fengtaihua_aq#30,86,167,185
fengtaihua_aq#31,85,167,162
fengtaihua_aq#32,83,168,168
fengtaihua_aq#33,84,162,168
fengtaihua_aq#34,82,165,173
fengtaihua_aq#35,83,154,175
fengtaihua_aq#36,94,152,168
fengtaihua_aq#37,113,151,170
fengtaihua_aq#38,110,151,169
fengtaihua_aq#39,104,156,153
fengtaihua_aq#40,103,163,134
fengtaihua_aq#41,100,164,122
fengtaihua_aq#42,97,157,111
fengtaihua_aq#43,97,157,101
fengtaihua_aq#44,97,155,96
fengtaihua_aq#45,106,148,95
fengtaihua_aq#46,103,131,109
fengtaihua_aq#47,100,139,117
yungang_aq#0,86,167,106
yungang_aq#1,88,161,120
yungang_aq#2,82,168,125
yungang_aq#3,88,153,157
yungang_aq#4,90,150,177
yungang_aq#5,87,147,183
yungang_aq#6,87,139,193
yungang_aq#7,87,141,194
yungang_aq#8,85,147,194
yungang_aq#9,81,152,195
yungang_aq#10,79,157,188
yungang_aq#11,76,156,197
yungang_aq#12,84,150,184
yungang_aq#13,84,145,159
yungang_aq#14,83,144,154
yungang_aq#15,83,145,127
yungang_aq#16,83,141,121
yungang_aq#17,88,142,103
yungang_aq#18,82,141,103
yungang_aq#19,83,142,91
yungang_aq#20,83,141,73
yungang_aq#21,86,140,84
yungang_aq#22,89,141,99
yungang_aq#23,94,136,99
yungang_aq#24,90,142,116
yungang_aq#25,93,148,141
yungang_aq#26,91,140,155
yungang_aq#27,85,143,174
yungang_aq#28,90,143,176
yungang_aq#29,86,145,173
yungang_aq#30,83,141,203
yungang_aq#31,92,156,199
yungang_aq#32,89,146,203
yungang_aq#33,88,151,204
yungang_aq#34,85,150,202
yungang_aq#35,90,149,205
yungang_aq#36,89,147,214
yungang_aq#37,86,148,207
yungang_aq#38,90,147,186
yungang_aq#39,86,144,176
yungang_aq#40,84,141,152
yungang_aq#41,85,145,141
yungang_aq#42,91,143,133
yungang_aq#43,91,149,106
yungang_aq#44,92,142,109
yungang_aq#45,85,142,128
yungang_aq#46,82,138,145
yungang_aq#47,81,133,162
gucheng_aq#0,89,163,133
gucheng_aq#1,87,162,139
gucheng_aq#2,86,164,154
gucheng_aq#3,85,160,168
gucheng_aq#4,90,154,170
gucheng_aq#5,85,160,170
gucheng_aq#6,90,150,169
gucheng_aq#7,92,141,168
gucheng_aq#8,88,140,168
gucheng_aq#9,82,136,174
gucheng_aq#10,83,136,177
gucheng_aq#11,79,144,177
gucheng_aq#12,75,143,164
gucheng_aq#13,75,148,154
gucheng_aq#14,75,146,105
gucheng_aq#15,75,139,101
gucheng_aq#16,75,134,81
gucheng_aq#17,83,133,71
gucheng_aq#18,77,131,46
gucheng_aq#19,81,147,44
gucheng_aq#20,77,138,53
gucheng_aq#21,83,136,70
gucheng_aq#22,85,149,62
gucheng_aq#23,85,154,50
gucheng_aq#24,81,153,93
gucheng_aq#25,87,144,113
gucheng_aq#26,83,135,118
gucheng_aq#27,81,126,129
gucheng_aq#28,76,132,132
gucheng_aq#29,70,118,146
gucheng_aq#30,64,115,167
gucheng_aq#31,59,124,161
gucheng_aq#32,58,126,150
gucheng_aq#33,54,113,157
gucheng_aq#34,57,110,171
gucheng_aq#35,62,107,170
gucheng_aq#36,63,100,172
gucheng_aq#37,65,105,161
gucheng_aq#38,67,106,154
gucheng_aq#39,70,110,135
gucheng_aq#40,66,108,112
gucheng_aq#41,66,108,108
gucheng_aq#42,68,109,92
gucheng_aq#43,76,111,84
gucheng_aq#44,78,111,78
gucheng_aq#45,83,113,91
gucheng_aq#46,83,105,114
gucheng_aq#47,84,108,122
fangshan_aq#0,82,208,143
fangshan_aq#1,83,211,160
fangshan_aq#2,85,216,176
fangshan_aq#3,86,220,210
fangshan_aq#4,82,209,218
fangshan_aq#5,84,224,219
fangshan_aq#6,84,216,225
fangshan_aq#7,84,215,225
fangshan_aq#8,85,219,224
fangshan_aq#9,87,227,223
fangshan_aq#10,88,223,229
fangshan_aq#11,87,232,226
fangshan_aq#12,91,233,208
fangshan_aq#13,90,207,206
fangshan_aq#14,79,200,166
fangshan_aq#15,87,199,127
fangshan_aq#16,87,201,124
fangshan_aq#17,86,193,104
fangshan_aq#18,90,201,94
fangshan_aq#19,88,189,78
fangshan_aq#20,87,198,71
fangshan_aq#21,88,196,66
fangshan_aq#22,96,201,81
fangshan_aq#23,98,205,75
fangshan_aq#24,87,198,95
fangshan_aq#25,84,193,133
fangshan_aq#26,83,197,144
fangshan_aq#27,91,187,164
fangshan_aq#28,83,190,168
fangshan_aq#29,83,183,180
fangshan_aq#30,84,165,219
fangshan_aq#31,83,170,171
fangshan_aq#32,61,172,195
fangshan_aq#33,55,175,198
fangshan_aq#34,55,180,200
fangshan_aq#35,54,172,191
fangshan_aq#36,45,163,185
fangshan_aq#37,46,155,178
fangshan_aq#38,46,159,154
fangshan_aq#39,50,158,143
fangshan_aq#40,49,147,120
fangshan_aq#41,50,151,116
fangshan_aq#42,45,151,95
fangshan_aq#43,45,149,87
fangshan_aq#44,46,143,84
fangshan_aq#45,47,146,103
fangshan_aq#46,45,136,118
fangshan_aq#47,45,139,156
daxing_aq#0,80,160,139
daxing_aq#1,81,164,150
daxing_aq#2,81,164,161
daxing_aq#3,72,165,167
daxing_aq#4,73,164,183
daxing_aq#5,71,169,187
daxing_aq#6,73,154,187
daxing_aq#7,72,156,193
daxing_aq#8,73,180,186
daxing_aq#9,75,185,195
daxing_aq#10,78,188,190
daxing_aq#11,74,186,182
daxing_aq#12,79,176,156
daxing_aq#13,71,170,133
daxing_aq#14,63,164,120
daxing_aq#15,64,161,95
daxing_aq#16,71,165,90
daxing_aq#17,72,159,76
daxing_aq#18,69,169,69
daxing_aq#19,68,170,65
daxing_aq#20,76,171,50
daxing_aq#21,77,173,47
daxing_aq#22,79,164,39
daxing_aq#23,79,151,44
daxing_aq#24,83,154,66
daxing_aq#25,77,147,74
daxing_aq#26,68,140,94
daxing_aq#27,69,137,102
daxing_aq#28,71,125,134
daxing_aq#29,73,149,153
daxing_aq#30,65,124,156
daxing_aq#31,63,120,197
daxing_aq#32,61,128,174
daxing_aq#33,62,135,187
daxing_aq#34,64,118,184
daxing_aq#35,61,99,184
daxing_aq#36,67,99,152
daxing_aq#37,59,78,149
daxing_aq#38,58,86,143
daxing_aq#39,55,85,130
daxing_aq#40,54,82,132
daxing_aq#41,51,84,93
daxing_aq#42,52,81,83
daxing_aq#43,55,81,70
daxing_aq#44,50,79,63
daxing_aq#45,50,73,67
daxing_aq#46,48,82,78
daxing_aq#47,49,81,117
yizhuang_aq#0,83,112,144
yizhuang_aq#1,83,112,152
yizhuang_aq#2,88,116,164
yizhuang_aq#3,88,123,182
yizhuang_aq#4,86,125,189
yizhuang_aq#5,84,128,188
yizhuang_aq#6,83,127,191
yizhuang_aq#7,87,123,193
yizhuang_aq#8,93,135,201
yizhuang_aq#9,94,143,203
yizhuang_aq#10,92,134,199
yizhuang_aq#11,86,131,199
yizhuang_aq#12,92,148,188
yizhuang_aq#13,94,137,181
yizhuang_aq#14,94,137,149
yizhuang_aq#15,95,136,120
yizhuang_aq#16,95,133,93
yizhuang_aq#17,91,123,90
yizhuang_aq#18,98,120,76
yizhuang_aq#19,102,117,69
yizhuang_aq#20,92,117,66
yizhuang_aq#21,92,113,61
yizhuang_aq#22,91,112,60
yizhuang_aq#23,92,105,86
yizhuang_aq#24,88,104,140
yizhuang_aq#25,89,101,163
yizhuang_aq#26,82,106,168
yizhuang_aq#27,81,104,176
yizhuang_aq#28,82,105,195
yizhuang_aq#29,80,107,200
yizhuang_aq#30,78,100,196
yizhuang_aq#31,74,88,184
yizhuang_aq#32,74,82,182
yizhuang_aq#33,68,90,178
yizhuang_aq#34,67,94,175
yizhuang_aq#35,76,84,171
yizhuang_aq#36,70,83,172
yizhuang_aq#37,73,74,134
yizhuang_aq#38,77,83,122
yizhuang_aq#39,79,82,85
yizhuang_aq#40,80,80,73
yizhuang_aq#41,78,84,58
yizhuang_aq#42,77,67,50
yizhuang_aq#43,77,64,45
yizhuang_aq#44,77,66,43
yizhuang_aq#45,79,86,45
yizhuang_aq#46,76,87,49
yizhuang_aq#47,80,87,50
tongzhou_aq#0,94,164,130
tongzhou_aq#1,94,168,136
tongzhou_aq#2,94,156,159
tongzhou_aq#3,84,149,178
tongzhou_aq#4,83,159,180
tongzhou_aq#5,80,155,187
tongzhou_aq#6,76,164,185
tongzhou_aq#7,78,162,203
tongzhou_aq#8,81,172,199
tongzhou_aq#9,84,169,210
tongzhou_aq#10,91,171,201
tongzhou_aq#11,93,173,199
tongzhou_aq#12,86,182,178
tongzhou_aq#13,98,180,164
tongzhou_aq#14,100,172,121
tongzhou_aq#15,102,182,103
tongzhou_aq#16,104,183,81
tongzhou_aq#17,99,182,70
tongzhou_aq#18,99,168,59
tongzhou_aq#19,103,184,50
tongzhou_aq#20,101,179,43
tongzhou_aq#21,102,177,37
tongzhou_aq#22,103,176,31
tongzhou_aq#23,97,171,40
tongzhou_aq#24,95,174,61
tongzhou_aq#25,91,176,68
tongzhou_aq#26,86,173,85
tongzhou_aq#27,94,176,99
tongzhou_aq#28,94,173,133
tongzhou_aq#29,90,180,159
tongzhou_aq#30,91,163,178
tongzhou_aq#31,84,154,199
tongzhou_aq#32,78,139,184
tongzhou_aq#33,70,151,196
tongzhou_aq#34,71,148,201
tongzhou_aq#35,67,148,191
tongzhou_aq#36,71,142,201
tongzhou_aq#37,68,142,189
tongzhou_aq#38,71,141,181
tongzhou_aq#39,73,138,157
tongzhou_aq#40,81,132,129
tongzhou_aq#41,81,122,113
tongzhou_aq#42,81,123,74
tongzhou_aq#43,79,120,64
tongzhou_aq#44,78,116,55
tongzhou_aq#45,78,114,85
tongzhou_aq#46,79,113,119
tongzhou_aq#47,75,122,108
shunyi_aq#0,86,125,131
shunyi_aq#1,86,130,130
shunyi_aq#2,89,131,131
shunyi_aq#3,85,131,156
shunyi_aq#4,82,125,172
shunyi_aq#5,90,134,182
shunyi_aq#6,89,133,183
shunyi_aq#7,87,143,189
shunyi_aq#8,89,151,188
shunyi_aq#9,96,154,184
shunyi_aq#10,96,157,192
shunyi_aq#11,96,158,192
shunyi_aq#12,99,157,201
shunyi_aq#13,98,151,159
shunyi_aq#14,97,159,107
shunyi_aq#15,106,152,103
shunyi_aq#16,106,152,88
shunyi_aq#17,114,148,68
shunyi_aq#18,111,140,56
shunyi_aq#19,111,148,46
shunyi_aq#20,121,142,51
shunyi_aq#21,114,144,60
shunyi_aq#22,119,140,59
shunyi_aq#23,116,147,81
shunyi_aq#24,119,145,126
shunyi_aq#25,113,144,178
shunyi_aq#26,103,148,190
shunyi_aq#27,106,148,196
shunyi_aq#28,102,154,202
shunyi_aq#29,96,162,205
shunyi_aq#30,79,156,191
shunyi_aq#31,80,141,202
shunyi_aq#32,87,134,201
shunyi_aq#33,90,126,193
shunyi_aq#34,88,129,189
shunyi_aq#35,98,122,205
shunyi_aq#36,96,118,168
shunyi_aq#37,101,118,133
shunyi_aq#38,100,117,98
shunyi_aq#39,97,114,84
shunyi_aq#40,98,108,67
shunyi_aq#41,96,105,56
shunyi_aq#42,105,100,50
shunyi_aq#43,104,93,49
shunyi_aq#44,99,93,54
shunyi_aq#45,101,93,53
shunyi_aq#46,101,93,65
shunyi_aq#47,79,89,44
pingchang_aq#0,102,161,136
pingchang_aq#1,92,158,141
pingchang_aq#2,92,148,153
pingchang_aq#3,85,152,170
pingchang_aq#4,84,144,176
pingchang_aq#5,82,148,179
pingchang_aq#6,81,158,191
pingchang_aq#7,83,160,197
