test_id,PM2.5,PM10,O3
guanyuan_aq#5,79 ,127 ,186 
guanyuan_aq#6,52 ,128 ,176 
guanyuan_aq#7,47 ,131 ,171 
guanyuan_aq#8,48 ,130 ,167 
guanyuan_aq#9,49 ,116 ,154 
guanyuan_aq#10,58 ,122 ,147 
guanyuan_aq#11,68 ,122 ,146 
guanyuan_aq#12,60 ,111 ,142 
guanyuan_aq#13,51 ,113 ,120 
guanyuan_aq#14,60 ,113 ,100 
guanyuan_aq#15,62 ,125 ,100 
guanyuan_aq#16,56 ,93 ,95 
guanyuan_aq#17,56 ,94 ,90 
guanyuan_aq#18,58 ,99 ,94 
guanyuan_aq#19,59 ,92 ,95 
guanyuan_aq#20,59 ,92 ,94 
guanyuan_aq#21,59 ,90 ,92 
guanyuan_aq#22,59 ,90 ,101 
guanyuan_aq#23,61 ,89 ,76 
guanyuan_aq#24,82 ,158 ,88 
guanyuan_aq#25,85 ,153 ,104 
guanyuan_aq#26,86 ,143 ,106 
guanyuan_aq#27,83 ,153 ,104 
guanyuan_aq#28,77 ,134 ,109 
guanyuan_aq#29,83 ,122 ,143 
guanyuan_aq#30,80 ,134 ,150 
guanyuan_aq#31,79 ,129 ,140 
guanyuan_aq#32,74 ,114 ,140 
guanyuan_aq#33,81 ,137 ,143 
guanyuan_aq#34,71 ,149 ,140 
guanyuan_aq#35,87 ,120 ,135 
guanyuan_aq#36,72 ,117 ,127 
guanyuan_aq#37,77 ,102 ,127 
guanyuan_aq#38,75 ,121 ,107 
guanyuan_aq#39,71 ,132 ,98 
guanyuan_aq#40,65 ,120 ,98 
guanyuan_aq#41,62 ,111 ,86 
guanyuan_aq#42,52 ,118 ,80 
guanyuan_aq#43,56 ,133 ,74 
guanyuan_aq#44,66 ,132 ,70 
guanyuan_aq#45,67 ,129 ,75 
guanyuan_aq#46,63 ,136 ,88 
guanyuan_aq#47,62 ,136 ,112 
wanshouxig_aq#0,54 ,92 ,157 
wanshouxig_aq#1,52 ,92 ,168 
wanshouxig_aq#2,56 ,105 ,176 
wanshouxig_aq#3,65 ,140 ,179 
wanshouxig_aq#4,58 ,128 ,177 
wanshouxig_aq#5,44 ,128 ,176 
wanshouxig_aq#6,47 ,116 ,161 
wanshouxig_aq#7,38 ,120 ,149 
wanshouxig_aq#8,46 ,119 ,155 
wanshouxig_aq#9,46 ,118 ,157 
wanshouxig_aq#10,55 ,125 ,149 
wanshouxig_aq#11,51 ,122 ,136 
wanshouxig_aq#12,52 ,115 ,122 
wanshouxig_aq#13,58 ,115 ,121 
wanshouxig_aq#14,54 ,101 ,112 
wanshouxig_aq#15,55 ,118 ,93 
wanshouxig_aq#16,44 ,114 ,83 
wanshouxig_aq#17,44 ,123 ,83 
wanshouxig_aq#18,45 ,110 ,87 
wanshouxig_aq#19,41 ,116 ,86 
wanshouxig_aq#20,40 ,104 ,86 
wanshouxig_aq#21,36 ,109 ,90 
wanshouxig_aq#22,40 ,113 ,109 
wanshouxig_aq#23,34 ,111 ,84 
wanshouxig_aq#24,56 ,127 ,108 
wanshouxig_aq#25,62 ,140 ,113 
wanshouxig_aq#26,67 ,142 ,103 
wanshouxig_aq#27,65 ,151 ,92 
wanshouxig_aq#28,44 ,122 ,115 
wanshouxig_aq#29,55 ,142 ,122 
wanshouxig_aq#30,56 ,130 ,132 
wanshouxig_aq#31,58 ,114 ,132 
wanshouxig_aq#32,58 ,133 ,134 
wanshouxig_aq#33,55 ,133 ,132 
wanshouxig_aq#34,65 ,124 ,140 
wanshouxig_aq#35,68 ,119 ,139 
wanshouxig_aq#36,64 ,133 ,144 
wanshouxig_aq#37,73 ,140 ,146 
wanshouxig_aq#38,67 ,129 ,117 
wanshouxig_aq#39,76 ,127 ,110 
wanshouxig_aq#40,69 ,136 ,89 
wanshouxig_aq#41,67 ,127 ,82 
wanshouxig_aq#42,73 ,118 ,52 
wanshouxig_aq#43,89 ,120 ,56 
wanshouxig_aq#44,86 ,126 ,54 
wanshouxig_aq#45,81 ,129 ,58 
wanshouxig_aq#46,71 ,134 ,83 
wanshouxig_aq#47,75 ,124 ,96 
aotizhongx_aq#0,53 ,80 ,147 
aotizhongx_aq#1,52 ,78 ,167 
aotizhongx_aq#2,46 ,81 ,192 
aotizhongx_aq#3,78 ,82 ,211 
aotizhongx_aq#4,62 ,84 ,214 
aotizhongx_aq#5,57 ,79 ,205 
aotizhongx_aq#6,51 ,78 ,198 
aotizhongx_aq#7,47 ,72 ,193 
aotizhongx_aq#8,49 ,65 ,188 
aotizhongx_aq#9,50 ,61 ,181 
aotizhongx_aq#10,52 ,68 ,170 
aotizhongx_aq#11,52 ,69 ,138 
aotizhongx_aq#12,57 ,89 ,125 
aotizhongx_aq#13,58 ,84 ,111 
aotizhongx_aq#14,53 ,84 ,94 
aotizhongx_aq#15,63 ,104 ,85 
aotizhongx_aq#16,54 ,72 ,84 
aotizhongx_aq#17,50 ,68 ,85 
aotizhongx_aq#18,49 ,68 ,79 
aotizhongx_aq#19,49 ,62 ,80 
aotizhongx_aq#20,48 ,65 ,72 
aotizhongx_aq#21,50 ,64 ,79 
aotizhongx_aq#22,50 ,65 ,85 
aotizhongx_aq#23,48 ,70 ,71 
aotizhongx_aq#24,78 ,107 ,80 
aotizhongx_aq#25,79 ,120 ,93 
aotizhongx_aq#26,74 ,124 ,105 
aotizhongx_aq#27,77 ,130 ,114 
aotizhongx_aq#28,72 ,134 ,127 
aotizhongx_aq#29,79 ,117 ,130 
aotizhongx_aq#30,73 ,112 ,164 
aotizhongx_aq#31,68 ,111 ,144 
aotizhongx_aq#32,68 ,109 ,167 
aotizhongx_aq#33,74 ,122 ,176 
aotizhongx_aq#34,76 ,107 ,170 
aotizhongx_aq#35,70 ,123 ,173 
aotizhongx_aq#36,70 ,129 ,163 
aotizhongx_aq#37,77 ,124 ,140 
aotizhongx_aq#38,72 ,121 ,120 
aotizhongx_aq#39,71 ,115 ,84 
aotizhongx_aq#40,67 ,123 ,76 
aotizhongx_aq#41,67 ,124 ,62 
aotizhongx_aq#42,70 ,130 ,63 
aotizhongx_aq#43,72 ,125 ,55 
aotizhongx_aq#44,79 ,126 ,62 
aotizhongx_aq#45,69 ,117 ,79 
aotizhongx_aq#46,69 ,116 ,98 
aotizhongx_aq#47,64 ,120 ,114 
nongzhangu_aq#0,56 ,75 ,149 
nongzhangu_aq#1,62 ,80 ,163 
nongzhangu_aq#2,58 ,87 ,181 
nongzhangu_aq#3,72 ,105 ,197 
nongzhangu_aq#4,57 ,101 ,188 
nongzhangu_aq#5,50 ,105 ,191 
nongzhangu_aq#6,51 ,96 ,181 
nongzhangu_aq#7,43 ,90 ,183 
nongzhangu_aq#8,46 ,90 ,193 
nongzhangu_aq#9,46 ,88 ,178 
nongzhangu_aq#10,56 ,95 ,148 
nongzhangu_aq#11,54 ,98 ,152 
nongzhangu_aq#12,51 ,103 ,132 
nongzhangu_aq#13,51 ,92 ,110 
nongzhangu_aq#14,52 ,85 ,92 
nongzhangu_aq#15,53 ,95 ,77 
nongzhangu_aq#16,53 ,76 ,80 
nongzhangu_aq#17,51 ,69 ,65 
nongzhangu_aq#18,48 ,68 ,66 
nongzhangu_aq#19,44 ,81 ,66 
nongzhangu_aq#20,43 ,84 ,71 
nongzhangu_aq#21,43 ,82 ,94 
nongzhangu_aq#22,50 ,76 ,92 
nongzhangu_aq#23,50 ,78 ,117 
nongzhangu_aq#24,65 ,133 ,130 
nongzhangu_aq#25,67 ,137 ,145 
nongzhangu_aq#26,70 ,132 ,148 
nongzhangu_aq#27,66 ,137 ,156 
nongzhangu_aq#28,54 ,127 ,177 
nongzhangu_aq#29,65 ,115 ,173 
nongzhangu_aq#30,69 ,118 ,159 
nongzhangu_aq#31,61 ,129 ,153 
nongzhangu_aq#32,63 ,108 ,170 
nongzhangu_aq#33,63 ,110 ,173 
nongzhangu_aq#34,62 ,116 ,151 
nongzhangu_aq#35,66 ,113 ,140 
nongzhangu_aq#36,68 ,116 ,122 
nongzhangu_aq#37,67 ,134 ,93 
nongzhangu_aq#38,66 ,136 ,65 
nongzhangu_aq#39,68 ,133 ,55 
nongzhangu_aq#40,67 ,128 ,42 
nongzhangu_aq#41,72 ,112 ,44 
nongzhangu_aq#42,79 ,113 ,44 
nongzhangu_aq#43,72 ,116 ,37 
nongzhangu_aq#44,76 ,110 ,40 
nongzhangu_aq#45,76 ,108 ,68 
nongzhangu_aq#46,73 ,116 ,74 
nongzhangu_aq#47,75 ,118 ,85 
wanliu_aq#0,52 ,78 ,151 
wanliu_aq#1,47 ,89 ,164 
wanliu_aq#2,41 ,77 ,184 
wanliu_aq#3,85 ,94 ,206 
wanliu_aq#4,76 ,88 ,206 
wanliu_aq#5,68 ,94 ,203 
wanliu_aq#6,47 ,90 ,196 
wanliu_aq#7,42 ,86 ,189 
wanliu_aq#8,39 ,85 ,187 
wanliu_aq#9,47 ,68 ,185 
wanliu_aq#10,64 ,85 ,155 
wanliu_aq#11,47 ,82 ,153 
wanliu_aq#12,44 ,90 ,133 
wanliu_aq#13,43 ,88 ,111 
wanliu_aq#14,57 ,88 ,93 
wanliu_aq#15,54 ,95 ,92 
wanliu_aq#16,59 ,86 ,82 
wanliu_aq#17,55 ,91 ,69 
wanliu_aq#18,54 ,81 ,79 
wanliu_aq#19,55 ,76 ,82 
wanliu_aq#20,47 ,78 ,78 
wanliu_aq#21,47 ,80 ,87 
wanliu_aq#22,48 ,78 ,92 
wanliu_aq#23,51 ,80 ,64 
wanliu_aq#24,79 ,118 ,103 
wanliu_aq#25,69 ,114 ,117 
wanliu_aq#26,84 ,127 ,122 
wanliu_aq#27,85 ,120 ,114 
wanliu_aq#28,60 ,119 ,111 
wanliu_aq#29,58 ,100 ,129 
wanliu_aq#30,88 ,109 ,166 
wanliu_aq#31,90 ,113 ,132 
wanliu_aq#32,94 ,103 ,135 
wanliu_aq#33,92 ,91 ,165 
wanliu_aq#34,77 ,110 ,152 
wanliu_aq#35,80 ,110 ,159 
wanliu_aq#36,76 ,109 ,147 
wanliu_aq#37,84 ,109 ,139 
wanliu_aq#38,85 ,103 ,116 
wanliu_aq#39,94 ,111 ,114 
wanliu_aq#40,84 ,106 ,113 
wanliu_aq#41,77 ,111 ,88 
wanliu_aq#42,78 ,117 ,78 
wanliu_aq#43,71 ,113 ,71 
wanliu_aq#44,67 ,97 ,76 
wanliu_aq#45,62 ,96 ,107 
wanliu_aq#46,65 ,100 ,106 
wanliu_aq#47,67 ,100 ,108 
beibuxinqu_aq#0,39 ,68 ,132 
beibuxinqu_aq#1,42 ,79 ,157 
beibuxinqu_aq#2,45 ,84 ,162 
beibuxinqu_aq#3,68 ,93 ,153 
beibuxinqu_aq#4,71 ,81 ,148 
beibuxinqu_aq#5,62 ,79 ,136 
beibuxinqu_aq#6,54 ,90 ,131 
beibuxinqu_aq#7,49 ,91 ,128 
beibuxinqu_aq#8,44 ,90 ,138 
beibuxinqu_aq#9,41 ,83 ,139 
beibuxinqu_aq#10,54 ,88 ,143 
beibuxinqu_aq#11,53 ,91 ,143 
beibuxinqu_aq#12,53 ,87 ,133 
beibuxinqu_aq#13,47 ,81 ,101 
beibuxinqu_aq#14,47 ,85 ,73 
beibuxinqu_aq#15,49 ,81 ,74 
beibuxinqu_aq#16,47 ,77 ,79 
beibuxinqu_aq#17,48 ,74 ,68 
beibuxinqu_aq#18,46 ,74 ,71 
beibuxinqu_aq#19,51 ,74 ,67 
beibuxinqu_aq#20,47 ,65 ,66 
beibuxinqu_aq#21,47 ,66 ,87 
beibuxinqu_aq#22,46 ,67 ,81 
beibuxinqu_aq#23,41 ,65 ,107 
beibuxinqu_aq#24,64 ,156 ,128 
beibuxinqu_aq#25,61 ,156 ,140 
beibuxinqu_aq#26,64 ,147 ,137 
beibuxinqu_aq#27,51 ,161 ,130 
beibuxinqu_aq#28,50 ,125 ,135 
beibuxinqu_aq#29,50 ,111 ,140 
beibuxinqu_aq#30,75 ,99 ,139 
beibuxinqu_aq#31,68 ,107 ,135 
beibuxinqu_aq#32,69 ,132 ,135 
beibuxinqu_aq#33,84 ,135 ,134 
beibuxinqu_aq#34,96 ,166 ,122 
beibuxinqu_aq#35,96 ,188 ,129 
beibuxinqu_aq#36,91 ,191 ,103 
beibuxinqu_aq#37,89 ,179 ,99 
beibuxinqu_aq#38,84 ,170 ,65 
beibuxinqu_aq#39,88 ,183 ,67 
beibuxinqu_aq#40,80 ,154 ,58 
beibuxinqu_aq#41,85 ,162 ,56 
beibuxinqu_aq#42,90 ,174 ,50 
beibuxinqu_aq#43,83 ,148 ,47 
beibuxinqu_aq#44,64 ,144 ,53 
beibuxinqu_aq#45,56 ,136 ,66 
beibuxinqu_aq#46,53 ,145 ,71 
beibuxinqu_aq#47,65 ,152 ,58 
zhiwuyuan_aq#0,0 ,0 ,129 
zhiwuyuan_aq#1,0 ,0 ,128 
zhiwuyuan_aq#2,0 ,0 ,146 
zhiwuyuan_aq#3,0 ,0 ,153 
zhiwuyuan_aq#4,0 ,0 ,172 
zhiwuyuan_aq#5,0 ,0 ,168 
zhiwuyuan_aq#6,0 ,0 ,159 
zhiwuyuan_aq#7,0 ,0 ,153 
zhiwuyuan_aq#8,0 ,0 ,152 
zhiwuyuan_aq#9,0 ,0 ,151 
zhiwuyuan_aq#10,0 ,0 ,149 
zhiwuyuan_aq#11,0 ,0 ,141 
zhiwuyuan_aq#12,0 ,0 ,110 
zhiwuyuan_aq#13,0 ,0 ,99 
zhiwuyuan_aq#14,0 ,0 ,70 
zhiwuyuan_aq#15,0 ,0 ,69 
zhiwuyuan_aq#16,0 ,0 ,61 
zhiwuyuan_aq#17,0 ,0 ,62 
zhiwuyuan_aq#18,0 ,0 ,65 
zhiwuyuan_aq#19,0 ,0 ,67 
zhiwuyuan_aq#20,0 ,0 ,71 
zhiwuyuan_aq#21,0 ,0 ,71 
zhiwuyuan_aq#22,0 ,0 ,86 
zhiwuyuan_aq#23,0 ,0 ,62 
zhiwuyuan_aq#24,0 ,0 ,82 
zhiwuyuan_aq#25,0 ,0 ,101 
zhiwuyuan_aq#26,0 ,0 ,94 
zhiwuyuan_aq#27,0 ,0 ,91 
zhiwuyuan_aq#28,0 ,0 ,95 
zhiwuyuan_aq#29,0 ,0 ,105 
zhiwuyuan_aq#30,0 ,0 ,126 
zhiwuyuan_aq#31,0 ,0 ,110 
zhiwuyuan_aq#32,0 ,0 ,112 
zhiwuyuan_aq#33,0 ,0 ,129 
zhiwuyuan_aq#34,0 ,0 ,124 
zhiwuyuan_aq#35,0 ,0 ,137 
zhiwuyuan_aq#36,0 ,0 ,133 
zhiwuyuan_aq#37,0 ,0 ,87 
zhiwuyuan_aq#38,0 ,0 ,108 
zhiwuyuan_aq#39,0 ,0 ,113 
zhiwuyuan_aq#40,0 ,0 ,77 
zhiwuyuan_aq#41,0 ,0 ,76 
zhiwuyuan_aq#42,0 ,0 ,62 
zhiwuyuan_aq#43,0 ,0 ,64 
zhiwuyuan_aq#44,0 ,0 ,74 
zhiwuyuan_aq#45,0 ,0 ,80 
zhiwuyuan_aq#46,0 ,0 ,109 
zhiwuyuan_aq#47,0 ,0 ,110 
fengtaihua_aq#0,69 ,91 ,145 
fengtaihua_aq#1,68 ,95 ,157 
fengtaihua_aq#2,61 ,93 ,193 
fengtaihua_aq#3,83 ,93 ,208 
fengtaihua_aq#4,76 ,80 ,218 
fengtaihua_aq#5,72 ,93 ,209 
fengtaihua_aq#6,67 ,100 ,185 
fengtaihua_aq#7,65 ,96 ,183 
fengtaihua_aq#8,47 ,94 ,170 
fengtaihua_aq#9,52 ,89 ,196 
fengtaihua_aq#10,52 ,93 ,146 
fengtaihua_aq#11,52 ,86 ,148 
fengtaihua_aq#12,57 ,79 ,127 
fengtaihua_aq#13,61 ,74 ,117 
fengtaihua_aq#14,57 ,83 ,97 
fengtaihua_aq#15,55 ,99 ,77 
fengtaihua_aq#16,52 ,91 ,72 
fengtaihua_aq#17,53 ,89 ,73 
fengtaihua_aq#18,59 ,92 ,71 
fengtaihua_aq#19,53 ,90 ,70 
fengtaihua_aq#20,61 ,85 ,66 
fengtaihua_aq#21,65 ,82 ,69 
fengtaihua_aq#22,58 ,79 ,78 
fengtaihua_aq#23,59 ,80 ,65 
fengtaihua_aq#24,65 ,112 ,86 
fengtaihua_aq#25,73 ,123 ,93 
fengtaihua_aq#26,90 ,122 ,95 
fengtaihua_aq#27,80 ,132 ,117 
fengtaihua_aq#28,79 ,90 ,95 
fengtaihua_aq#29,76 ,67 ,125 
fengtaihua_aq#30,63 ,63 ,174 
fengtaihua_aq#31,62 ,71 ,147 
fengtaihua_aq#32,59 ,62 ,128 
fengtaihua_aq#33,79 ,91 ,155 
fengtaihua_aq#34,75 ,103 ,148 
fengtaihua_aq#35,86 ,77 ,135 
fengtaihua_aq#36,85 ,82 ,126 
fengtaihua_aq#37,83 ,86 ,119 
fengtaihua_aq#38,78 ,108 ,98 
fengtaihua_aq#39,80 ,118 ,88 
fengtaihua_aq#40,84 ,109 ,90 
fengtaihua_aq#41,79 ,127 ,74 
fengtaihua_aq#42,76 ,123 ,65 
fengtaihua_aq#43,74 ,127 ,67 
fengtaihua_aq#44,87 ,132 ,57 
fengtaihua_aq#45,84 ,121 ,63 
fengtaihua_aq#46,85 ,130 ,100 
fengtaihua_aq#47,97 ,148 ,118 
yungang_aq#0,34 ,74 ,175 
yungang_aq#1,39 ,72 ,195 
yungang_aq#2,42 ,73 ,211 
yungang_aq#3,106 ,97 ,215 
yungang_aq#4,83 ,89 ,202 
yungang_aq#5,49 ,87 ,191 
yungang_aq#6,28 ,74 ,192 
yungang_aq#7,20 ,71 ,182 
yungang_aq#8,19 ,63 ,162 
yungang_aq#9,17 ,63 ,168 
yungang_aq#10,14 ,84 ,165 
yungang_aq#11,16 ,82 ,153 
yungang_aq#12,13 ,88 ,156 
yungang_aq#13,14 ,88 ,129 
yungang_aq#14,18 ,94 ,119 
yungang_aq#15,20 ,85 ,110 
yungang_aq#16,28 ,56 ,93 
yungang_aq#17,34 ,54 ,95 
yungang_aq#18,33 ,58 ,101 
yungang_aq#19,31 ,60 ,93 
yungang_aq#20,37 ,58 ,94 
yungang_aq#21,37 ,56 ,105 
yungang_aq#22,37 ,54 ,137 
yungang_aq#23,36 ,49 ,148 
yungang_aq#24,82 ,101 ,148 
yungang_aq#25,81 ,97 ,144 
yungang_aq#26,81 ,100 ,139 
yungang_aq#27,74 ,116 ,148 
yungang_aq#28,57 ,101 ,151 
yungang_aq#29,46 ,110 ,142 
yungang_aq#30,43 ,102 ,137 
yungang_aq#31,60 ,104 ,136 
yungang_aq#32,66 ,117 ,155 
yungang_aq#33,86 ,142 ,143 
yungang_aq#34,95 ,151 ,150 
yungang_aq#35,83 ,150 ,159 
yungang_aq#36,81 ,154 ,145 
yungang_aq#37,75 ,147 ,117 
yungang_aq#38,95 ,117 ,106 
yungang_aq#39,90 ,129 ,104 
yungang_aq#40,90 ,131 ,86 
yungang_aq#41,94 ,123 ,88 
yungang_aq#42,99 ,114 ,78 
yungang_aq#43,94 ,96 ,78 
yungang_aq#44,91 ,108 ,75 
yungang_aq#45,83 ,98 ,87 
yungang_aq#46,68 ,107 ,99 
yungang_aq#47,58 ,118 ,107 
gucheng_aq#0,63 ,93 ,137 
gucheng_aq#1,67 ,85 ,167 
gucheng_aq#2,69 ,83 ,227 
gucheng_aq#3,97 ,85 ,228 
gucheng_aq#4,90 ,80 ,224 
gucheng_aq#5,73 ,75 ,217 
gucheng_aq#6,66 ,76 ,217 
gucheng_aq#7,59 ,71 ,212 
gucheng_aq#8,54 ,76 ,210 
gucheng_aq#9,50 ,69 ,207 
gucheng_aq#10,55 ,76 ,168 
gucheng_aq#11,51 ,78 ,157 
gucheng_aq#12,57 ,80 ,141 
gucheng_aq#13,57 ,83 ,115 
gucheng_aq#14,57 ,84 ,87 
gucheng_aq#15,66 ,82 ,84 
gucheng_aq#16,66 ,82 ,62 
gucheng_aq#17,70 ,80 ,66 
gucheng_aq#18,69 ,84 ,67 
gucheng_aq#19,69 ,85 ,69 
gucheng_aq#20,70 ,84 ,70 
gucheng_aq#21,73 ,86 ,72 
gucheng_aq#22,74 ,83 ,56 
gucheng_aq#23,70 ,87 ,57 
gucheng_aq#24,100 ,111 ,74 
gucheng_aq#25,94 ,109 ,95 
gucheng_aq#26,89 ,117 ,98 
gucheng_aq#27,93 ,129 ,106 
gucheng_aq#28,75 ,122 ,114 
gucheng_aq#29,88 ,118 ,130 
gucheng_aq#30,87 ,104 ,126 
gucheng_aq#31,66 ,121 ,177 
gucheng_aq#32,75 ,108 ,137 
gucheng_aq#33,103 ,99 ,196 
gucheng_aq#34,88 ,89 ,191 
gucheng_aq#35,76 ,81 ,151 
gucheng_aq#36,83 ,91 ,156 
gucheng_aq#37,89 ,110 ,147 
gucheng_aq#38,80 ,120 ,123 
gucheng_aq#39,91 ,128 ,87 
gucheng_aq#40,87 ,116 ,77 
gucheng_aq#41,93 ,121 ,69 
gucheng_aq#42,88 ,122 ,51 
gucheng_aq#43,71 ,122 ,51 
gucheng_aq#44,83 ,115 ,56 
gucheng_aq#45,82 ,113 ,96 
gucheng_aq#46,85 ,119 ,109 
gucheng_aq#47,83 ,110 ,120 
fangshan_aq#0,58 ,106 ,185 
fangshan_aq#1,61 ,105 ,194 
fangshan_aq#2,61 ,98 ,201 
fangshan_aq#3,63 ,109 ,230 
fangshan_aq#4,67 ,108 ,213 
fangshan_aq#5,55 ,111 ,213 
fangshan_aq#6,54 ,113 ,215 
fangshan_aq#7,43 ,105 ,213 
fangshan_aq#8,33 ,101 ,199 
fangshan_aq#9,39 ,92 ,192 
fangshan_aq#10,43 ,124 ,193 
fangshan_aq#11,43 ,126 ,191 
fangshan_aq#12,50 ,117 ,174 
fangshan_aq#13,57 ,110 ,148 
fangshan_aq#14,60 ,104 ,133 
fangshan_aq#15,60 ,98 ,114 
fangshan_aq#16,51 ,95 ,83 
fangshan_aq#17,52 ,97 ,72 
fangshan_aq#18,54 ,95 ,63 
fangshan_aq#19,51 ,100 ,69 
fangshan_aq#20,52 ,98 ,67 
fangshan_aq#21,51 ,100 ,69 
fangshan_aq#22,53 ,97 ,111 
fangshan_aq#23,53 ,90 ,128 
fangshan_aq#24,67 ,145 ,150 
fangshan_aq#25,66 ,143 ,180 
fangshan_aq#26,69 ,152 ,171 
fangshan_aq#27,74 ,148 ,159 
fangshan_aq#28,61 ,144 ,170 
fangshan_aq#29,61 ,126 ,166 
fangshan_aq#30,58 ,99 ,149 
fangshan_aq#31,59 ,95 ,157 
fangshan_aq#32,56 ,96 ,151 
fangshan_aq#33,60 ,128 ,125 
fangshan_aq#34,65 ,129 ,131 
fangshan_aq#35,74 ,116 ,138 
fangshan_aq#36,73 ,143 ,108 
fangshan_aq#37,72 ,134 ,78 
fangshan_aq#38,72 ,136 ,66 
fangshan_aq#39,75 ,163 ,55 
fangshan_aq#40,72 ,167 ,46 
fangshan_aq#41,71 ,169 ,47 
fangshan_aq#42,75 ,158 ,45 
fangshan_aq#43,68 ,151 ,39 
fangshan_aq#44,63 ,155 ,42 
fangshan_aq#45,75 ,155 ,50 
fangshan_aq#46,73 ,151 ,69 
fangshan_aq#47,68 ,148 ,68 
daxing_aq#0,52 ,111 ,160 
daxing_aq#1,42 ,114 ,156 
daxing_aq#2,43 ,108 ,174 
daxing_aq#3,41 ,120 ,188 
daxing_aq#4,41 ,127 ,194 
daxing_aq#5,33 ,120 ,189 
daxing_aq#6,31 ,136 ,193 
