test_id,PM2.5,PM10,O3
dongsi_aq#46,33.86 ,104.93 ,15.07 
dongsi_aq#47,33.39 ,107.29 ,17.97 
tiantan_aq#0,53.76 ,136.38 ,46.91 
tiantan_aq#1,51.28 ,140.45 ,51.78 
tiantan_aq#2,55.14 ,148.86 ,61.81 
tiantan_aq#3,53.00 ,143.35 ,90.34 
tiantan_aq#4,52.45 ,139.91 ,102.30 
tiantan_aq#5,50.71 ,143.48 ,124.42 
tiantan_aq#6,53.43 ,129.40 ,130.28 
tiantan_aq#7,48.44 ,134.70 ,84.27 
tiantan_aq#8,50.56 ,131.82 ,144.98 
tiantan_aq#9,48.66 ,132.14 ,125.40 
tiantan_aq#10,62.29 ,118.86 ,103.40 
tiantan_aq#11,59.96 ,129.24 ,95.23 
tiantan_aq#12,59.20 ,139.42 ,89.79 
tiantan_aq#13,63.50 ,136.00 ,69.82 
tiantan_aq#14,65.15 ,128.49 ,77.24 
tiantan_aq#15,49.42 ,105.18 ,75.55 
tiantan_aq#16,46.68 ,111.49 ,79.72 
tiantan_aq#17,44.93 ,112.38 ,73.03 
tiantan_aq#18,43.86 ,111.73 ,23.75 
tiantan_aq#19,44.35 ,113.49 ,27.95 
tiantan_aq#20,44.33 ,113.63 ,20.83 
tiantan_aq#21,43.24 ,103.99 ,10.78 
tiantan_aq#22,49.50 ,115.45 ,6.33 
tiantan_aq#23,51.16 ,132.48 ,5.15 
tiantan_aq#24,48.99 ,139.20 ,31.46 
tiantan_aq#25,47.93 ,130.22 ,49.98 
tiantan_aq#26,47.51 ,143.41 ,57.59 
tiantan_aq#27,41.25 ,131.64 ,90.12 
tiantan_aq#28,43.32 ,140.11 ,103.91 
tiantan_aq#29,42.49 ,149.02 ,119.72 
tiantan_aq#30,41.25 ,121.14 ,128.07 
tiantan_aq#31,41.06 ,109.57 ,147.11 
tiantan_aq#32,38.11 ,91.79 ,150.19 
tiantan_aq#33,43.65 ,85.77 ,150.19 
tiantan_aq#34,44.02 ,85.52 ,147.24 
tiantan_aq#35,41.67 ,99.25 ,161.22 
tiantan_aq#36,46.22 ,111.98 ,107.54 
tiantan_aq#37,46.94 ,114.75 ,73.02 
tiantan_aq#38,56.32 ,120.53 ,82.41 
tiantan_aq#39,55.09 ,132.66 ,67.77 
tiantan_aq#40,42.47 ,126.61 ,54.38 
tiantan_aq#41,37.83 ,107.76 ,57.65 
tiantan_aq#42,35.96 ,108.70 ,67.24 
tiantan_aq#43,32.50 ,112.80 ,20.29 
tiantan_aq#44,28.04 ,107.84 ,12.04 
tiantan_aq#45,29.62 ,114.84 ,13.56 
tiantan_aq#46,31.45 ,125.38 ,8.81 
tiantan_aq#47,31.73 ,143.86 ,8.41 
guanyuan_aq#0,54.87 ,99.75 ,48.92 
guanyuan_aq#1,55.76 ,112.20 ,55.09 
guanyuan_aq#2,56.92 ,99.95 ,60.44 
guanyuan_aq#3,53.14 ,98.00 ,102.42 
guanyuan_aq#4,57.59 ,90.42 ,122.75 
guanyuan_aq#5,60.55 ,87.12 ,124.44 
guanyuan_aq#6,58.69 ,77.52 ,129.41 
guanyuan_aq#7,49.88 ,87.56 ,91.85 
guanyuan_aq#8,53.42 ,89.79 ,114.13 
guanyuan_aq#9,51.69 ,90.16 ,115.91 
guanyuan_aq#10,58.91 ,107.79 ,118.74 
guanyuan_aq#11,60.38 ,109.37 ,108.92 
guanyuan_aq#12,58.97 ,110.30 ,107.97 
guanyuan_aq#13,60.06 ,118.90 ,101.62 
guanyuan_aq#14,59.53 ,128.16 ,76.07 
guanyuan_aq#15,52.01 ,142.46 ,104.14 
guanyuan_aq#16,51.46 ,142.88 ,99.04 
guanyuan_aq#17,51.45 ,157.16 ,83.63 
guanyuan_aq#18,50.60 ,158.04 ,51.16 
guanyuan_aq#19,49.42 ,151.42 ,38.41 
guanyuan_aq#20,46.03 ,147.18 ,43.36 
guanyuan_aq#21,47.88 ,133.17 ,15.26 
guanyuan_aq#22,46.53 ,122.68 ,10.41 
guanyuan_aq#23,46.40 ,130.67 ,6.92 
guanyuan_aq#24,43.75 ,127.88 ,40.61 
guanyuan_aq#25,44.26 ,122.10 ,58.58 
guanyuan_aq#26,44.04 ,118.41 ,79.32 
guanyuan_aq#27,38.00 ,113.75 ,104.88 
guanyuan_aq#28,38.80 ,106.46 ,128.78 
guanyuan_aq#29,35.91 ,103.98 ,135.30 
guanyuan_aq#30,36.82 ,108.49 ,146.17 
guanyuan_aq#31,36.07 ,105.51 ,163.66 
guanyuan_aq#32,36.53 ,107.68 ,169.88 
guanyuan_aq#33,40.68 ,98.51 ,170.27 
guanyuan_aq#34,39.49 ,117.27 ,165.15 
guanyuan_aq#35,44.33 ,125.18 ,180.57 
guanyuan_aq#36,49.11 ,146.15 ,143.46 
guanyuan_aq#37,49.41 ,159.37 ,98.76 
guanyuan_aq#38,50.93 ,167.64 ,124.43 
guanyuan_aq#39,54.09 ,181.22 ,98.28 
guanyuan_aq#40,52.23 ,185.67 ,63.94 
guanyuan_aq#41,43.08 ,163.27 ,70.99 
guanyuan_aq#42,41.45 ,155.20 ,78.23 
guanyuan_aq#43,40.31 ,146.31 ,40.55 
guanyuan_aq#44,37.05 ,146.24 ,27.29 
guanyuan_aq#45,38.22 ,153.57 ,20.34 
guanyuan_aq#46,37.59 ,142.44 ,17.40 
guanyuan_aq#47,35.16 ,147.26 ,26.19 
wanshouxig_aq#0,53.89 ,113.41 ,53.12 
wanshouxig_aq#1,57.54 ,127.26 ,51.03 
wanshouxig_aq#2,54.26 ,126.39 ,50.86 
wanshouxig_aq#3,52.08 ,123.46 ,98.53 
wanshouxig_aq#4,52.34 ,92.80 ,105.71 
wanshouxig_aq#5,50.08 ,86.12 ,110.63 
wanshouxig_aq#6,54.67 ,85.43 ,115.70 
wanshouxig_aq#7,47.89 ,92.44 ,94.71 
wanshouxig_aq#8,49.24 ,106.12 ,93.27 
wanshouxig_aq#9,51.81 ,105.99 ,104.49 
wanshouxig_aq#10,53.47 ,127.53 ,95.63 
wanshouxig_aq#11,55.35 ,132.49 ,93.02 
wanshouxig_aq#12,59.57 ,139.00 ,92.23 
wanshouxig_aq#13,66.24 ,167.40 ,78.70 
wanshouxig_aq#14,62.32 ,173.14 ,82.34 
wanshouxig_aq#15,52.34 ,168.27 ,84.72 
wanshouxig_aq#16,50.67 ,164.58 ,74.02 
wanshouxig_aq#17,48.48 ,162.41 ,61.99 
wanshouxig_aq#18,47.63 ,158.65 ,29.26 
wanshouxig_aq#19,51.12 ,150.83 ,30.56 
wanshouxig_aq#20,47.91 ,144.57 ,34.14 
wanshouxig_aq#21,49.31 ,142.37 ,20.74 
wanshouxig_aq#22,47.00 ,126.63 ,7.85 
wanshouxig_aq#23,49.63 ,163.81 ,5.85 
wanshouxig_aq#24,48.44 ,161.75 ,40.28 
wanshouxig_aq#25,46.84 ,160.66 ,53.00 
wanshouxig_aq#26,45.32 ,165.97 ,52.93 
wanshouxig_aq#27,38.55 ,151.05 ,97.21 
wanshouxig_aq#28,43.18 ,143.55 ,111.07 
wanshouxig_aq#29,41.11 ,146.30 ,117.10 
wanshouxig_aq#30,37.51 ,132.87 ,127.38 
wanshouxig_aq#31,35.96 ,124.59 ,157.31 
wanshouxig_aq#32,38.67 ,118.45 ,165.77 
wanshouxig_aq#33,37.35 ,115.09 ,166.58 
wanshouxig_aq#34,38.42 ,106.77 ,157.81 
wanshouxig_aq#35,37.60 ,122.34 ,164.58 
wanshouxig_aq#36,43.03 ,141.55 ,119.77 
wanshouxig_aq#37,45.86 ,149.15 ,77.67 
wanshouxig_aq#38,50.12 ,151.72 ,99.00 
wanshouxig_aq#39,57.59 ,168.82 ,62.74 
wanshouxig_aq#40,50.64 ,180.08 ,52.28 
wanshouxig_aq#41,44.51 ,177.78 ,63.67 
wanshouxig_aq#42,42.12 ,166.05 ,64.13 
wanshouxig_aq#43,41.19 ,157.23 ,29.99 
wanshouxig_aq#44,37.02 ,150.55 ,26.19 
wanshouxig_aq#45,40.96 ,159.62 ,30.65 
wanshouxig_aq#46,39.72 ,150.19 ,18.92 
wanshouxig_aq#47,39.90 ,158.69 ,11.53 
aotizhongx_aq#0,52.92 ,103.39 ,50.18 
aotizhongx_aq#1,59.90 ,123.85 ,53.18 
aotizhongx_aq#2,61.80 ,126.96 ,64.38 
aotizhongx_aq#3,61.50 ,112.25 ,92.19 
aotizhongx_aq#4,58.65 ,101.90 ,113.91 
aotizhongx_aq#5,60.75 ,97.07 ,115.30 
aotizhongx_aq#6,55.80 ,83.19 ,129.41 
aotizhongx_aq#7,53.08 ,90.16 ,98.19 
aotizhongx_aq#8,58.18 ,105.76 ,91.87 
aotizhongx_aq#9,55.57 ,105.25 ,93.11 
aotizhongx_aq#10,63.33 ,108.95 ,122.20 
aotizhongx_aq#11,63.53 ,123.05 ,120.56 
aotizhongx_aq#12,63.24 ,133.46 ,104.56 
aotizhongx_aq#13,66.70 ,129.78 ,107.27 
aotizhongx_aq#14,69.26 ,132.09 ,89.81 
aotizhongx_aq#15,57.98 ,121.60 ,87.42 
aotizhongx_aq#16,56.60 ,121.35 ,95.00 
aotizhongx_aq#17,53.55 ,124.88 ,70.71 
aotizhongx_aq#18,52.66 ,129.28 ,12.30 
aotizhongx_aq#19,53.36 ,121.72 ,21.85 
aotizhongx_aq#20,48.80 ,118.95 ,22.22 
aotizhongx_aq#21,49.57 ,109.30 ,8.57 
aotizhongx_aq#22,51.14 ,117.14 ,6.47 
aotizhongx_aq#23,54.74 ,116.66 ,9.11 
aotizhongx_aq#24,53.60 ,130.66 ,40.92 
aotizhongx_aq#25,51.61 ,126.76 ,58.59 
aotizhongx_aq#26,50.33 ,114.02 ,63.20 
aotizhongx_aq#27,43.61 ,117.47 ,92.51 
aotizhongx_aq#28,45.30 ,119.79 ,113.91 
aotizhongx_aq#29,43.19 ,122.69 ,127.73 
aotizhongx_aq#30,42.81 ,125.39 ,133.20 
aotizhongx_aq#31,41.98 ,126.51 ,148.50 
aotizhongx_aq#32,43.26 ,124.71 ,158.05 
aotizhongx_aq#33,46.39 ,121.53 ,165.65 
aotizhongx_aq#34,44.43 ,109.42 ,160.35 
aotizhongx_aq#35,45.22 ,104.42 ,164.07 
aotizhongx_aq#36,50.90 ,110.31 ,138.53 
aotizhongx_aq#37,56.71 ,113.45 ,97.95 
aotizhongx_aq#38,60.75 ,122.65 ,124.25 
aotizhongx_aq#39,58.34 ,117.99 ,90.86 
aotizhongx_aq#40,50.89 ,119.34 ,55.33 
aotizhongx_aq#41,43.09 ,118.91 ,55.89 
aotizhongx_aq#42,39.30 ,121.26 ,62.51 
aotizhongx_aq#43,37.39 ,123.43 ,17.36 
aotizhongx_aq#44,34.82 ,122.74 ,18.52 
aotizhongx_aq#45,38.00 ,126.95 ,21.12 
aotizhongx_aq#46,37.78 ,117.19 ,11.76 
aotizhongx_aq#47,37.32 ,118.17 ,12.24 
nongzhangu_aq#0,50.52 ,124.48 ,43.39 
nongzhangu_aq#1,52.57 ,138.66 ,42.89 
nongzhangu_aq#2,56.06 ,140.10 ,55.88 
nongzhangu_aq#3,52.83 ,126.43 ,78.21 
nongzhangu_aq#4,49.63 ,108.55 ,98.69 
nongzhangu_aq#5,48.62 ,92.45 ,107.04 
nongzhangu_aq#6,53.74 ,95.86 ,121.88 
nongzhangu_aq#7,50.43 ,91.27 ,92.41 
nongzhangu_aq#8,50.70 ,103.23 ,93.19 
nongzhangu_aq#9,53.15 ,107.39 ,84.11 
nongzhangu_aq#10,59.58 ,134.12 ,106.91 
nongzhangu_aq#11,62.75 ,133.68 ,95.44 
nongzhangu_aq#12,61.68 ,144.34 ,81.75 
nongzhangu_aq#13,59.41 ,149.34 ,98.39 
nongzhangu_aq#14,56.17 ,158.69 ,98.13 
nongzhangu_aq#15,47.09 ,171.65 ,93.08 
nongzhangu_aq#16,45.67 ,167.54 ,75.90 
nongzhangu_aq#17,45.71 ,162.53 ,68.61 
nongzhangu_aq#18,44.00 ,162.81 ,35.80 
nongzhangu_aq#19,43.50 ,145.68 ,25.85 
nongzhangu_aq#20,39.91 ,130.94 ,22.84 
nongzhangu_aq#21,40.55 ,122.54 ,17.14 
nongzhangu_aq#22,39.72 ,146.52 ,4.90 
nongzhangu_aq#23,42.80 ,160.63 ,4.69 
nongzhangu_aq#24,44.38 ,162.00 ,20.42 
nongzhangu_aq#25,42.79 ,163.84 ,45.46 
nongzhangu_aq#26,43.20 ,162.09 ,54.68 
nongzhangu_aq#27,40.57 ,155.14 ,76.09 
nongzhangu_aq#28,40.54 ,149.60 ,98.85 
nongzhangu_aq#29,39.90 ,153.23 ,110.49 
nongzhangu_aq#30,40.22 ,159.23 ,118.85 
nongzhangu_aq#31,37.74 ,161.29 ,138.39 
nongzhangu_aq#32,39.40 ,128.75 ,148.76 
nongzhangu_aq#33,38.64 ,118.34 ,151.77 
nongzhangu_aq#34,37.84 ,121.53 ,145.49 
nongzhangu_aq#35,41.41 ,129.03 ,151.07 
nongzhangu_aq#36,42.83 ,140.72 ,128.36 
nongzhangu_aq#37,45.36 ,141.41 ,77.48 
nongzhangu_aq#38,50.26 ,146.89 ,111.26 
nongzhangu_aq#39,50.68 ,144.58 ,88.24 
nongzhangu_aq#40,46.90 ,162.50 ,65.44 
nongzhangu_aq#41,41.06 ,149.31 ,69.16 
nongzhangu_aq#42,40.22 ,147.24 ,57.00 
nongzhangu_aq#43,38.88 ,140.62 ,27.25 
nongzhangu_aq#44,35.71 ,146.20 ,19.38 
nongzhangu_aq#45,35.94 ,145.14 ,16.34 
nongzhangu_aq#46,38.27 ,137.27 ,15.44 
nongzhangu_aq#47,35.47 ,136.15 ,4.89 
wanliu_aq#0,49.44 ,135.48 ,36.26 
wanliu_aq#1,54.46 ,138.01 ,50.28 
wanliu_aq#2,55.81 ,137.92 ,71.25 
wanliu_aq#3,52.94 ,129.92 ,101.09 
wanliu_aq#4,51.82 ,107.64 ,125.13 
wanliu_aq#5,50.13 ,79.38 ,126.07 
wanliu_aq#6,56.57 ,97.90 ,128.23 
wanliu_aq#7,54.43 ,116.18 ,117.54 
wanliu_aq#8,53.64 ,120.34 ,120.78 
wanliu_aq#9,52.25 ,130.27 ,119.18 
wanliu_aq#10,54.89 ,136.05 ,109.53 
wanliu_aq#11,57.22 ,135.05 ,106.23 
wanliu_aq#12,60.91 ,140.87 ,96.06 
wanliu_aq#13,62.43 ,152.59 ,81.52 
wanliu_aq#14,65.14 ,162.22 ,69.78 
wanliu_aq#15,47.39 ,150.63 ,77.19 
wanliu_aq#16,50.98 ,147.19 ,65.35 
wanliu_aq#17,50.62 ,150.80 ,56.81 
wanliu_aq#18,52.15 ,146.95 ,18.50 
wanliu_aq#19,58.29 ,146.87 ,22.64 
wanliu_aq#20,51.12 ,141.12 ,14.82 
wanliu_aq#21,48.46 ,138.89 ,3.38 
wanliu_aq#22,47.04 ,142.10 ,4.23 
wanliu_aq#23,45.65 ,161.61 ,5.79 
wanliu_aq#24,42.99 ,174.56 ,33.88 
wanliu_aq#25,39.68 ,151.87 ,52.71 
wanliu_aq#26,35.73 ,138.32 ,71.77 
wanliu_aq#27,30.07 ,108.54 ,109.94 
wanliu_aq#28,30.71 ,119.62 ,126.94 
wanliu_aq#29,32.35 ,122.28 ,131.88 
wanliu_aq#30,31.06 ,124.58 ,137.35 
wanliu_aq#31,33.18 ,114.31 ,147.82 
wanliu_aq#32,32.08 ,118.54 ,151.47 
wanliu_aq#33,36.00 ,119.73 ,156.50 
wanliu_aq#34,36.28 ,129.96 ,154.94 
wanliu_aq#35,38.72 ,131.91 ,171.75 
wanliu_aq#36,44.11 ,145.06 ,127.39 
wanliu_aq#37,45.94 ,155.62 ,91.69 
wanliu_aq#38,51.05 ,162.79 ,108.81 
wanliu_aq#39,54.35 ,150.22 ,79.87 
wanliu_aq#40,48.26 ,177.13 ,47.07 
wanliu_aq#41,36.68 ,158.37 ,48.45 
wanliu_aq#42,33.87 ,152.23 ,60.70 
wanliu_aq#43,33.12 ,152.38 ,15.81 
wanliu_aq#44,31.28 ,142.83 ,7.09 
wanliu_aq#45,34.43 ,145.29 ,18.28 
wanliu_aq#46,36.06 ,135.85 ,6.70 
wanliu_aq#47,33.55 ,131.38 ,5.86 
beibuxinqu_aq#0,41.80 ,118.07 ,22.60 
beibuxinqu_aq#1,49.44 ,141.85 ,38.46 
beibuxinqu_aq#2,55.61 ,147.91 ,54.15 
beibuxinqu_aq#3,51.03 ,152.90 ,82.89 
beibuxinqu_aq#4,48.69 ,141.94 ,104.52 
beibuxinqu_aq#5,49.65 ,148.30 ,113.85 
beibuxinqu_aq#6,55.15 ,162.69 ,118.76 
beibuxinqu_aq#7,58.80 ,176.53 ,108.89 
beibuxinqu_aq#8,57.44 ,192.41 ,111.91 
beibuxinqu_aq#9,60.00 ,191.19 ,110.28 
beibuxinqu_aq#10,57.79 ,152.83 ,94.55 
beibuxinqu_aq#11,57.56 ,168.27 ,91.17 
beibuxinqu_aq#12,57.11 ,170.81 ,82.21 
beibuxinqu_aq#13,62.33 ,198.09 ,80.55 
beibuxinqu_aq#14,62.29 ,193.79 ,57.18 
beibuxinqu_aq#15,49.30 ,145.21 ,38.64 
beibuxinqu_aq#16,51.09 ,131.34 ,43.11 
beibuxinqu_aq#17,49.69 ,138.20 ,32.07 
beibuxinqu_aq#18,50.19 ,138.03 ,4.40 
beibuxinqu_aq#19,48.82 ,133.80 ,6.28 
beibuxinqu_aq#20,48.49 ,128.39 ,6.30 
beibuxinqu_aq#21,48.96 ,140.14 ,5.18 
beibuxinqu_aq#22,50.46 ,145.88 ,2.52 
beibuxinqu_aq#23,51.96 ,170.08 ,3.38 
beibuxinqu_aq#24,51.77 ,180.27 ,31.27 
beibuxinqu_aq#25,43.80 ,168.98 ,45.43 
beibuxinqu_aq#26,40.79 ,161.55 ,51.35 
beibuxinqu_aq#27,32.53 ,153.42 ,92.01 
beibuxinqu_aq#28,37.65 ,173.47 ,111.86 
beibuxinqu_aq#29,35.21 ,167.76 ,118.81 
beibuxinqu_aq#30,36.30 ,156.81 ,126.22 
beibuxinqu_aq#31,37.19 ,150.79 ,144.86 
beibuxinqu_aq#32,38.09 ,143.45 ,146.49 
beibuxinqu_aq#33,39.75 ,130.66 ,142.12 
beibuxinqu_aq#34,39.72 ,148.13 ,147.61 
beibuxinqu_aq#35,40.39 ,142.24 ,168.66 
beibuxinqu_aq#36,44.98 ,146.15 ,112.49 
beibuxinqu_aq#37,47.96 ,145.24 ,63.55 
beibuxinqu_aq#38,50.79 ,141.87 ,87.04 
beibuxinqu_aq#39,49.88 ,136.35 ,48.41 
beibuxinqu_aq#40,44.75 ,143.93 ,29.87 
beibuxinqu_aq#41,36.74 ,140.10 ,21.21 
beibuxinqu_aq#42,32.40 ,135.05 ,26.35 
beibuxinqu_aq#43,27.79 ,127.74 ,5.02 
beibuxinqu_aq#44,26.40 ,119.88 ,6.62 
beibuxinqu_aq#45,27.51 ,115.40 ,8.77 
beibuxinqu_aq#46,26.91 ,107.47 ,7.56 
beibuxinqu_aq#47,28.22 ,123.41 ,5.13 
zhiwuyuan_aq#0,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#1,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#2,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#3,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#4,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#5,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#6,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#7,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#8,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#9,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#10,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#11,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#12,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#13,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#14,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#15,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#16,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#17,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#18,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#19,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#20,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#21,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#22,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#23,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#24,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#25,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#26,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#27,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#28,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#29,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#30,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#31,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#32,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#33,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#34,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#35,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#36,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#37,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#38,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#39,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#40,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#41,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#42,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#43,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#44,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#45,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#46,0.00 ,0.00 ,0.00 
zhiwuyuan_aq#47,0.00 ,0.00 ,0.00 
fengtaihua_aq#0,69.53 ,157.03 ,52.51 
fengtaihua_aq#1,73.85 ,147.10 ,57.53 
fengtaihua_aq#2,75.83 ,156.89 ,75.40 
fengtaihua_aq#3,69.69 ,144.29 ,94.41 
fengtaihua_aq#4,66.87 ,123.21 ,109.54 
fengtaihua_aq#5,66.08 ,96.67 ,119.29 
fengtaihua_aq#6,69.03 ,97.21 ,123.11 
fengtaihua_aq#7,61.99 ,101.17 ,115.89 
fengtaihua_aq#8,60.45 ,101.02 ,115.39 
fengtaihua_aq#9,61.14 ,112.61 ,115.50 
fengtaihua_aq#10,68.47 ,132.54 ,92.66 
fengtaihua_aq#11,74.31 ,140.53 ,93.54 
fengtaihua_aq#12,78.36 ,153.04 ,83.23 
fengtaihua_aq#13,77.50 ,170.48 ,90.18 
fengtaihua_aq#14,84.07 ,164.47 ,45.13 
fengtaihua_aq#15,67.44 ,172.40 ,85.47 
fengtaihua_aq#16,64.97 ,169.63 ,75.11 
fengtaihua_aq#17,66.68 ,174.47 ,56.57 
fengtaihua_aq#18,66.96 ,178.97 ,42.14 
fengtaihua_aq#19,64.89 ,186.21 ,32.40 
fengtaihua_aq#20,63.13 ,160.72 ,34.65 
fengtaihua_aq#21,64.11 ,152.85 ,28.14 
fengtaihua_aq#22,58.50 ,157.05 ,7.04 
fengtaihua_aq#23,58.50 ,154.51 ,9.20 
fengtaihua_aq#24,56.33 ,143.87 ,44.83 
fengtaihua_aq#25,56.26 ,147.06 ,62.71 
fengtaihua_aq#26,56.91 ,144.62 ,72.87 
fengtaihua_aq#27,49.13 ,131.14 ,96.85 
fengtaihua_aq#28,48.52 ,127.02 ,112.66 
fengtaihua_aq#29,48.06 ,117.42 ,123.65 
fengtaihua_aq#30,51.13 ,127.76 ,131.54 
fengtaihua_aq#31,53.07 ,117.56 ,148.22 
fengtaihua_aq#32,51.72 ,119.10 ,150.49 
fengtaihua_aq#33,52.34 ,118.49 ,151.67 
fengtaihua_aq#34,51.75 ,126.64 ,150.40 
fengtaihua_aq#35,55.13 ,124.80 ,147.65 
fengtaihua_aq#36,59.30 ,139.55 ,113.87 
fengtaihua_aq#37,66.40 ,144.42 ,71.11 
fengtaihua_aq#38,69.62 ,164.21 ,98.36 
fengtaihua_aq#39,66.16 ,141.70 ,83.24 
fengtaihua_aq#40,58.67 ,165.46 ,45.81 
fengtaihua_aq#41,52.14 ,159.12 ,52.80 
fengtaihua_aq#42,50.09 ,154.59 ,62.60 
fengtaihua_aq#43,48.40 ,159.01 ,34.46 
fengtaihua_aq#44,46.23 ,162.11 ,26.43 
fengtaihua_aq#45,48.13 ,171.43 ,24.80 
fengtaihua_aq#46,48.15 ,161.93 ,18.92 
fengtaihua_aq#47,46.45 ,163.11 ,16.64 
yungang_aq#0,47.00 ,101.57 ,61.50 
yungang_aq#1,48.96 ,103.96 ,63.00 
yungang_aq#2,50.92 ,108.34 ,80.63 
yungang_aq#3,46.61 ,101.20 ,101.62 
yungang_aq#4,51.64 ,98.66 ,113.78 
yungang_aq#5,52.15 ,107.66 ,155.51 
yungang_aq#6,54.96 ,112.30 ,118.64 
yungang_aq#7,53.82 ,106.87 ,119.77 
yungang_aq#8,51.65 ,107.86 ,123.67 
