test_id,PM2.5,PM10,O3
nongzhangu_aq#14,37 ,70 ,54 
nongzhangu_aq#15,40 ,75 ,43 
nongzhangu_aq#16,41 ,78 ,38 
nongzhangu_aq#17,40 ,79 ,35 
nongzhangu_aq#18,41 ,83 ,37 
nongzhangu_aq#19,34 ,79 ,39 
nongzhangu_aq#20,40 ,72 ,49 
nongzhangu_aq#21,31 ,77 ,53 
nongzhangu_aq#22,28 ,67 ,66 
nongzhangu_aq#23,27 ,65 ,69 
nongzhangu_aq#24,25 ,64 ,84 
nongzhangu_aq#25,23 ,57 ,93 
nongzhangu_aq#26,22 ,51 ,95 
nongzhangu_aq#27,24 ,54 ,93 
nongzhangu_aq#28,25 ,57 ,102 
nongzhangu_aq#29,30 ,57 ,111 
nongzhangu_aq#30,30 ,70 ,116 
nongzhangu_aq#31,33 ,68 ,138 
nongzhangu_aq#32,35 ,72 ,119 
nongzhangu_aq#33,38 ,73 ,134 
nongzhangu_aq#34,39 ,69 ,105 
nongzhangu_aq#35,36 ,72 ,116 
nongzhangu_aq#36,33 ,64 ,117 
nongzhangu_aq#37,32 ,61 ,89 
nongzhangu_aq#38,33 ,69 ,89 
nongzhangu_aq#39,32 ,72 ,89 
nongzhangu_aq#40,34 ,75 ,83 
nongzhangu_aq#41,35 ,74 ,81 
nongzhangu_aq#42,36 ,69 ,70 
nongzhangu_aq#43,34 ,73 ,66 
nongzhangu_aq#44,33 ,66 ,64 
nongzhangu_aq#45,33 ,69 ,74 
nongzhangu_aq#46,31 ,71 ,91 
nongzhangu_aq#47,27 ,70 ,97 
wanliu_aq#0,37 ,88 ,131 
wanliu_aq#1,33 ,87 ,135 
wanliu_aq#2,32 ,86 ,131 
wanliu_aq#3,32 ,66 ,120 
wanliu_aq#4,32 ,66 ,125 
wanliu_aq#5,30 ,67 ,135 
wanliu_aq#6,27 ,63 ,136 
wanliu_aq#7,29 ,61 ,135 
wanliu_aq#8,25 ,61 ,124 
wanliu_aq#9,30 ,65 ,124 
wanliu_aq#10,35 ,74 ,147 
wanliu_aq#11,36 ,74 ,134 
wanliu_aq#12,40 ,76 ,124 
wanliu_aq#13,37 ,77 ,100 
wanliu_aq#14,31 ,76 ,67 
wanliu_aq#15,34 ,77 ,64 
wanliu_aq#16,29 ,89 ,41 
wanliu_aq#17,27 ,86 ,44 
wanliu_aq#18,25 ,88 ,36 
wanliu_aq#19,25 ,83 ,36 
wanliu_aq#20,25 ,91 ,29 
wanliu_aq#21,25 ,90 ,46 
wanliu_aq#22,26 ,83 ,67 
wanliu_aq#23,25 ,84 ,61 
wanliu_aq#24,19 ,81 ,73 
wanliu_aq#25,19 ,75 ,84 
wanliu_aq#26,23 ,72 ,91 
wanliu_aq#27,23 ,75 ,94 
wanliu_aq#28,24 ,72 ,102 
wanliu_aq#29,27 ,76 ,111 
wanliu_aq#30,26 ,77 ,125 
wanliu_aq#31,28 ,77 ,147 
wanliu_aq#32,29 ,81 ,131 
wanliu_aq#33,24 ,79 ,134 
wanliu_aq#34,24 ,83 ,121 
wanliu_aq#35,31 ,84 ,111 
wanliu_aq#36,32 ,85 ,106 
wanliu_aq#37,30 ,87 ,97 
wanliu_aq#38,32 ,89 ,96 
wanliu_aq#39,30 ,84 ,79 
wanliu_aq#40,32 ,85 ,77 
wanliu_aq#41,32 ,85 ,73 
wanliu_aq#42,35 ,86 ,69 
wanliu_aq#43,37 ,90 ,64 
wanliu_aq#44,35 ,92 ,68 
wanliu_aq#45,31 ,85 ,77 
wanliu_aq#46,31 ,84 ,84 
wanliu_aq#47,43 ,97 ,87 
beibuxinqu_aq#0,26 ,94 ,123 
beibuxinqu_aq#1,26 ,95 ,124 
beibuxinqu_aq#2,26 ,97 ,133 
beibuxinqu_aq#3,30 ,90 ,119 
beibuxinqu_aq#4,31 ,89 ,126 
beibuxinqu_aq#5,35 ,92 ,135 
beibuxinqu_aq#6,34 ,91 ,143 
beibuxinqu_aq#7,32 ,87 ,133 
beibuxinqu_aq#8,34 ,87 ,126 
beibuxinqu_aq#9,33 ,95 ,109 
beibuxinqu_aq#10,36 ,83 ,109 
beibuxinqu_aq#11,38 ,81 ,101 
beibuxinqu_aq#12,35 ,85 ,85 
beibuxinqu_aq#13,40 ,105 ,75 
beibuxinqu_aq#14,40 ,108 ,65 
beibuxinqu_aq#15,40 ,103 ,60 
beibuxinqu_aq#16,47 ,109 ,52 
beibuxinqu_aq#17,46 ,101 ,44 
beibuxinqu_aq#18,37 ,108 ,38 
beibuxinqu_aq#19,35 ,104 ,35 
beibuxinqu_aq#20,30 ,92 ,37 
beibuxinqu_aq#21,31 ,85 ,51 
beibuxinqu_aq#22,28 ,87 ,58 
beibuxinqu_aq#23,26 ,79 ,59 
beibuxinqu_aq#24,25 ,83 ,71 
beibuxinqu_aq#25,27 ,83 ,78 
beibuxinqu_aq#26,24 ,88 ,82 
beibuxinqu_aq#27,24 ,82 ,85 
beibuxinqu_aq#28,29 ,82 ,99 
beibuxinqu_aq#29,28 ,87 ,115 
beibuxinqu_aq#30,29 ,92 ,123 
beibuxinqu_aq#31,30 ,85 ,135 
beibuxinqu_aq#32,32 ,85 ,143 
beibuxinqu_aq#33,34 ,95 ,134 
beibuxinqu_aq#34,27 ,97 ,120 
beibuxinqu_aq#35,31 ,92 ,116 
beibuxinqu_aq#36,30 ,99 ,107 
beibuxinqu_aq#37,27 ,92 ,97 
beibuxinqu_aq#38,26 ,83 ,87 
beibuxinqu_aq#39,26 ,81 ,74 
beibuxinqu_aq#40,28 ,81 ,71 
beibuxinqu_aq#41,29 ,85 ,57 
beibuxinqu_aq#42,27 ,80 ,44 
beibuxinqu_aq#43,30 ,81 ,46 
beibuxinqu_aq#44,27 ,80 ,46 
beibuxinqu_aq#45,35 ,110 ,57 
beibuxinqu_aq#46,48 ,122 ,83 
beibuxinqu_aq#47,51 ,121 ,101 
zhiwuyuan_aq#0,35 ,93 ,124 
zhiwuyuan_aq#1,36 ,95 ,119 
zhiwuyuan_aq#2,37 ,89 ,120 
zhiwuyuan_aq#3,37 ,73 ,134 
zhiwuyuan_aq#4,34 ,70 ,124 
zhiwuyuan_aq#5,35 ,69 ,125 
zhiwuyuan_aq#6,40 ,66 ,124 
zhiwuyuan_aq#7,39 ,60 ,124 
zhiwuyuan_aq#8,38 ,65 ,121 
zhiwuyuan_aq#9,39 ,67 ,118 
zhiwuyuan_aq#10,43 ,68 ,109 
zhiwuyuan_aq#11,44 ,81 ,117 
zhiwuyuan_aq#12,44 ,75 ,108 
zhiwuyuan_aq#13,48 ,80 ,78 
zhiwuyuan_aq#14,43 ,82 ,76 
zhiwuyuan_aq#15,32 ,83 ,70 
zhiwuyuan_aq#16,30 ,82 ,60 
zhiwuyuan_aq#17,32 ,68 ,58 
zhiwuyuan_aq#18,31 ,70 ,46 
zhiwuyuan_aq#19,26 ,71 ,44 
zhiwuyuan_aq#20,25 ,70 ,51 
zhiwuyuan_aq#21,23 ,69 ,67 
zhiwuyuan_aq#22,23 ,65 ,81 
zhiwuyuan_aq#23,25 ,65 ,74 
zhiwuyuan_aq#24,23 ,65 ,82 
zhiwuyuan_aq#25,23 ,63 ,83 
zhiwuyuan_aq#26,22 ,60 ,80 
zhiwuyuan_aq#27,22 ,59 ,88 
zhiwuyuan_aq#28,25 ,68 ,97 
zhiwuyuan_aq#29,32 ,67 ,101 
zhiwuyuan_aq#30,33 ,67 ,112 
zhiwuyuan_aq#31,33 ,65 ,130 
zhiwuyuan_aq#32,29 ,70 ,123 
zhiwuyuan_aq#33,29 ,70 ,135 
zhiwuyuan_aq#34,29 ,69 ,122 
zhiwuyuan_aq#35,31 ,72 ,119 
zhiwuyuan_aq#36,30 ,76 ,109 
zhiwuyuan_aq#37,30 ,74 ,111 
zhiwuyuan_aq#38,30 ,61 ,111 
zhiwuyuan_aq#39,33 ,62 ,100 
zhiwuyuan_aq#40,34 ,64 ,99 
zhiwuyuan_aq#41,34 ,68 ,95 
zhiwuyuan_aq#42,33 ,69 ,69 
zhiwuyuan_aq#43,34 ,70 ,65 
zhiwuyuan_aq#44,33 ,68 ,63 
zhiwuyuan_aq#45,37 ,75 ,62 
zhiwuyuan_aq#46,33 ,76 ,86 
zhiwuyuan_aq#47,34 ,82 ,97 
fengtaihua_aq#0,39 ,102 ,126 
fengtaihua_aq#1,38 ,106 ,128 
fengtaihua_aq#2,36 ,110 ,125 
fengtaihua_aq#3,41 ,105 ,112 
fengtaihua_aq#4,42 ,100 ,121 
fengtaihua_aq#5,40 ,92 ,121 
fengtaihua_aq#6,38 ,94 ,119 
fengtaihua_aq#7,39 ,91 ,123 
fengtaihua_aq#8,39 ,85 ,120 
fengtaihua_aq#9,41 ,66 ,115 
fengtaihua_aq#10,54 ,76 ,134 
fengtaihua_aq#11,54 ,84 ,120 
fengtaihua_aq#12,56 ,88 ,112 
fengtaihua_aq#13,58 ,88 ,91 
fengtaihua_aq#14,53 ,91 ,77 
fengtaihua_aq#15,44 ,100 ,56 
fengtaihua_aq#16,44 ,104 ,51 
fengtaihua_aq#17,46 ,102 ,45 
fengtaihua_aq#18,43 ,108 ,44 
fengtaihua_aq#19,38 ,94 ,46 
fengtaihua_aq#20,39 ,92 ,44 
fengtaihua_aq#21,36 ,95 ,48 
fengtaihua_aq#22,27 ,93 ,61 
fengtaihua_aq#23,33 ,93 ,66 
fengtaihua_aq#24,32 ,91 ,78 
fengtaihua_aq#25,31 ,89 ,78 
fengtaihua_aq#26,36 ,92 ,85 
fengtaihua_aq#27,34 ,91 ,94 
fengtaihua_aq#28,39 ,87 ,92 
fengtaihua_aq#29,51 ,91 ,101 
fengtaihua_aq#30,53 ,83 ,118 
fengtaihua_aq#31,50 ,87 ,135 
fengtaihua_aq#32,51 ,90 ,124 
fengtaihua_aq#33,52 ,92 ,135 
fengtaihua_aq#34,53 ,89 ,132 
fengtaihua_aq#35,59 ,86 ,116 
fengtaihua_aq#36,59 ,88 ,110 
fengtaihua_aq#37,40 ,84 ,96 
fengtaihua_aq#38,42 ,85 ,100 
fengtaihua_aq#39,42 ,87 ,90 
fengtaihua_aq#40,43 ,96 ,85 
fengtaihua_aq#41,50 ,101 ,81 
fengtaihua_aq#42,44 ,102 ,75 
fengtaihua_aq#43,54 ,101 ,70 
fengtaihua_aq#44,55 ,100 ,68 
fengtaihua_aq#45,54 ,98 ,78 
fengtaihua_aq#46,54 ,100 ,93 
fengtaihua_aq#47,43 ,97 ,100 
yungang_aq#0,37 ,78 ,142 
yungang_aq#1,34 ,79 ,141 
yungang_aq#2,32 ,76 ,141 
yungang_aq#3,31 ,84 ,136 
yungang_aq#4,36 ,85 ,135 
yungang_aq#5,35 ,77 ,144 
yungang_aq#6,34 ,76 ,139 
yungang_aq#7,32 ,74 ,141 
yungang_aq#8,33 ,71 ,149 
yungang_aq#9,24 ,69 ,144 
yungang_aq#10,26 ,65 ,141 
yungang_aq#11,40 ,59 ,127 
yungang_aq#12,48 ,77 ,124 
yungang_aq#13,49 ,81 ,108 
yungang_aq#14,49 ,86 ,87 
yungang_aq#15,41 ,84 ,81 
yungang_aq#16,41 ,84 ,73 
yungang_aq#17,41 ,86 ,74 
yungang_aq#18,36 ,75 ,67 
yungang_aq#19,37 ,70 ,67 
yungang_aq#20,45 ,70 ,67 
yungang_aq#21,44 ,75 ,70 
yungang_aq#22,37 ,75 ,80 
yungang_aq#23,35 ,73 ,84 
yungang_aq#24,34 ,72 ,108 
yungang_aq#25,32 ,69 ,110 
yungang_aq#26,32 ,74 ,110 
yungang_aq#27,32 ,79 ,115 
yungang_aq#28,43 ,79 ,113 
yungang_aq#29,47 ,76 ,129 
yungang_aq#30,48 ,75 ,136 
yungang_aq#31,50 ,84 ,144 
yungang_aq#32,50 ,79 ,143 
yungang_aq#33,50 ,84 ,156 
yungang_aq#34,46 ,83 ,141 
yungang_aq#35,45 ,77 ,133 
yungang_aq#36,48 ,77 ,125 
yungang_aq#37,48 ,78 ,132 
yungang_aq#38,32 ,81 ,142 
yungang_aq#39,31 ,77 ,134 
yungang_aq#40,33 ,77 ,124 
yungang_aq#41,34 ,71 ,109 
yungang_aq#42,35 ,73 ,90 
yungang_aq#43,37 ,75 ,88 
yungang_aq#44,42 ,75 ,87 
yungang_aq#45,39 ,82 ,94 
yungang_aq#46,40 ,89 ,103 
yungang_aq#47,39 ,102 ,110 
gucheng_aq#0,45 ,62 ,113 
gucheng_aq#1,42 ,63 ,124 
gucheng_aq#2,40 ,66 ,134 
gucheng_aq#3,44 ,72 ,128 
gucheng_aq#4,47 ,69 ,137 
gucheng_aq#5,47 ,64 ,129 
gucheng_aq#6,45 ,67 ,124 
gucheng_aq#7,47 ,62 ,117 
gucheng_aq#8,46 ,60 ,117 
gucheng_aq#9,46 ,62 ,109 
gucheng_aq#10,54 ,67 ,139 
gucheng_aq#11,55 ,68 ,120 
gucheng_aq#12,58 ,73 ,99 
gucheng_aq#13,53 ,69 ,93 
gucheng_aq#14,49 ,66 ,71 
gucheng_aq#15,52 ,70 ,55 
gucheng_aq#16,53 ,77 ,52 
gucheng_aq#17,55 ,76 ,50 
gucheng_aq#18,53 ,76 ,40 
gucheng_aq#19,47 ,81 ,37 
gucheng_aq#20,50 ,75 ,40 
gucheng_aq#21,48 ,64 ,52 
gucheng_aq#22,51 ,58 ,67 
gucheng_aq#23,48 ,58 ,68 
gucheng_aq#24,49 ,66 ,84 
gucheng_aq#25,48 ,65 ,88 
gucheng_aq#26,48 ,63 ,89 
gucheng_aq#27,44 ,64 ,94 
gucheng_aq#28,51 ,59 ,103 
gucheng_aq#29,53 ,61 ,110 
gucheng_aq#30,53 ,56 ,110 
gucheng_aq#31,51 ,65 ,134 
gucheng_aq#32,53 ,64 ,119 
gucheng_aq#33,56 ,68 ,127 
gucheng_aq#34,57 ,56 ,116 
gucheng_aq#35,51 ,61 ,117 
gucheng_aq#36,54 ,63 ,108 
gucheng_aq#37,50 ,62 ,113 
gucheng_aq#38,46 ,54 ,116 
gucheng_aq#39,44 ,56 ,105 
gucheng_aq#40,46 ,58 ,97 
gucheng_aq#41,50 ,55 ,81 
gucheng_aq#42,51 ,59 ,74 
gucheng_aq#43,45 ,62 ,72 
gucheng_aq#44,44 ,68 ,73 
gucheng_aq#45,41 ,67 ,83 
gucheng_aq#46,44 ,72 ,87 
gucheng_aq#47,43 ,78 ,108 
fangshan_aq#0,36 ,83 ,163 
fangshan_aq#1,37 ,88 ,172 
fangshan_aq#2,34 ,96 ,171 
fangshan_aq#3,38 ,109 ,160 
fangshan_aq#4,36 ,85 ,161 
fangshan_aq#5,38 ,92 ,163 
fangshan_aq#6,40 ,87 ,162 
fangshan_aq#7,41 ,81 ,158 
fangshan_aq#8,39 ,80 ,156 
fangshan_aq#9,39 ,79 ,161 
fangshan_aq#10,40 ,89 ,160 
fangshan_aq#11,38 ,77 ,134 
fangshan_aq#12,39 ,72 ,108 
fangshan_aq#13,31 ,91 ,92 
fangshan_aq#14,34 ,96 ,63 
fangshan_aq#15,33 ,99 ,60 
fangshan_aq#16,35 ,95 ,57 
fangshan_aq#17,35 ,88 ,53 
fangshan_aq#18,33 ,93 ,57 
fangshan_aq#19,28 ,94 ,50 
fangshan_aq#20,27 ,89 ,48 
fangshan_aq#21,30 ,89 ,52 
fangshan_aq#22,32 ,85 ,61 
fangshan_aq#23,32 ,97 ,71 
fangshan_aq#24,31 ,88 ,85 
fangshan_aq#25,28 ,88 ,93 
fangshan_aq#26,25 ,80 ,98 
fangshan_aq#27,24 ,96 ,104 
fangshan_aq#28,26 ,106 ,118 
fangshan_aq#29,26 ,112 ,130 
fangshan_aq#30,29 ,112 ,132 
fangshan_aq#31,34 ,112 ,147 
fangshan_aq#32,35 ,113 ,147 
fangshan_aq#33,30 ,105 ,151 
fangshan_aq#34,31 ,110 ,153 
fangshan_aq#35,29 ,116 ,137 
fangshan_aq#36,28 ,118 ,111 
fangshan_aq#37,28 ,121 ,126 
fangshan_aq#38,29 ,119 ,121 
fangshan_aq#39,31 ,119 ,127 
fangshan_aq#40,32 ,116 ,118 
fangshan_aq#41,31 ,117 ,101 
fangshan_aq#42,36 ,124 ,84 
fangshan_aq#43,39 ,127 ,75 
fangshan_aq#44,41 ,121 ,85 
fangshan_aq#45,42 ,121 ,95 
fangshan_aq#46,46 ,123 ,107 
fangshan_aq#47,47 ,129 ,112 
daxing_aq#0,28 ,98 ,143 
daxing_aq#1,26 ,97 ,146 
daxing_aq#2,29 ,92 ,147 
daxing_aq#3,26 ,100 ,137 
daxing_aq#4,25 ,94 ,150 
daxing_aq#5,24 ,87 ,147 
daxing_aq#6,24 ,80 ,149 
