test_id,PM2.5,PM10,O3
wanshouxig_aq#28,56 ,112 ,117 
wanshouxig_aq#29,54 ,110 ,142 
wanshouxig_aq#30,51 ,118 ,145 
wanshouxig_aq#31,64 ,129 ,172 
wanshouxig_aq#32,54 ,118 ,135 
wanshouxig_aq#33,49 ,118 ,150 
wanshouxig_aq#34,55 ,121 ,137 
wanshouxig_aq#35,60 ,123 ,131 
wanshouxig_aq#36,57 ,118 ,123 
wanshouxig_aq#37,46 ,104 ,111 
wanshouxig_aq#38,43 ,105 ,108 
wanshouxig_aq#39,39 ,101 ,121 
wanshouxig_aq#40,37 ,99 ,134 
wanshouxig_aq#41,32 ,100 ,124 
wanshouxig_aq#42,26 ,116 ,121 
wanshouxig_aq#43,27 ,123 ,114 
wanshouxig_aq#44,45 ,100 ,106 
wanshouxig_aq#45,36 ,102 ,106 
wanshouxig_aq#46,42 ,106 ,111 
wanshouxig_aq#47,43 ,104 ,113 
aotizhongx_aq#0,77 ,123 ,142 
aotizhongx_aq#1,74 ,124 ,165 
aotizhongx_aq#2,68 ,133 ,186 
aotizhongx_aq#3,72 ,114 ,190 
aotizhongx_aq#4,79 ,105 ,192 
aotizhongx_aq#5,58 ,96 ,183 
aotizhongx_aq#6,51 ,85 ,147 
aotizhongx_aq#7,52 ,79 ,129 
aotizhongx_aq#8,56 ,86 ,114 
aotizhongx_aq#9,57 ,89 ,93 
aotizhongx_aq#10,60 ,94 ,90 
aotizhongx_aq#11,59 ,85 ,73 
aotizhongx_aq#12,60 ,86 ,78 
aotizhongx_aq#13,57 ,89 ,69 
aotizhongx_aq#14,51 ,82 ,68 
aotizhongx_aq#15,49 ,87 ,66 
aotizhongx_aq#16,47 ,88 ,56 
aotizhongx_aq#17,44 ,101 ,54 
aotizhongx_aq#18,44 ,97 ,64 
aotizhongx_aq#19,43 ,83 ,61 
aotizhongx_aq#20,43 ,93 ,66 
aotizhongx_aq#21,45 ,90 ,75 
aotizhongx_aq#22,45 ,84 ,79 
aotizhongx_aq#23,46 ,75 ,76 
aotizhongx_aq#24,49 ,72 ,91 
aotizhongx_aq#25,48 ,71 ,102 
aotizhongx_aq#26,38 ,85 ,95 
aotizhongx_aq#27,39 ,84 ,84 
aotizhongx_aq#28,40 ,88 ,116 
aotizhongx_aq#29,45 ,91 ,137 
aotizhongx_aq#30,51 ,105 ,191 
aotizhongx_aq#31,48 ,105 ,165 
aotizhongx_aq#32,46 ,101 ,170 
aotizhongx_aq#33,48 ,103 ,162 
aotizhongx_aq#34,49 ,103 ,149 
aotizhongx_aq#35,47 ,105 ,147 
aotizhongx_aq#36,48 ,101 ,125 
aotizhongx_aq#37,46 ,78 ,112 
aotizhongx_aq#38,45 ,70 ,108 
aotizhongx_aq#39,46 ,78 ,111 
aotizhongx_aq#40,44 ,80 ,100 
aotizhongx_aq#41,46 ,86 ,104 
aotizhongx_aq#42,39 ,81 ,108 
aotizhongx_aq#43,30 ,76 ,106 
aotizhongx_aq#44,27 ,70 ,103 
aotizhongx_aq#45,26 ,71 ,105 
aotizhongx_aq#46,27 ,74 ,110 
aotizhongx_aq#47,28 ,71 ,108 
nongzhangu_aq#0,72 ,130 ,149 
nongzhangu_aq#1,73 ,139 ,153 
nongzhangu_aq#2,71 ,140 ,168 
nongzhangu_aq#3,72 ,125 ,164 
nongzhangu_aq#4,70 ,124 ,175 
nongzhangu_aq#5,74 ,118 ,166 
nongzhangu_aq#6,51 ,119 ,155 
nongzhangu_aq#7,46 ,103 ,145 
nongzhangu_aq#8,47 ,111 ,120 
nongzhangu_aq#9,62 ,115 ,107 
nongzhangu_aq#10,61 ,120 ,97 
nongzhangu_aq#11,50 ,117 ,97 
nongzhangu_aq#12,49 ,119 ,93 
nongzhangu_aq#13,45 ,115 ,88 
nongzhangu_aq#14,61 ,118 ,67 
nongzhangu_aq#15,77 ,115 ,62 
nongzhangu_aq#16,60 ,133 ,57 
nongzhangu_aq#17,62 ,133 ,69 
nongzhangu_aq#18,62 ,130 ,79 
nongzhangu_aq#19,62 ,113 ,86 
nongzhangu_aq#20,61 ,114 ,94 
nongzhangu_aq#21,62 ,107 ,95 
nongzhangu_aq#22,62 ,104 ,95 
nongzhangu_aq#23,64 ,101 ,96 
nongzhangu_aq#24,64 ,87 ,102 
nongzhangu_aq#25,63 ,86 ,107 
nongzhangu_aq#26,62 ,84 ,107 
nongzhangu_aq#27,63 ,76 ,106 
nongzhangu_aq#28,68 ,82 ,120 
nongzhangu_aq#29,69 ,107 ,137 
nongzhangu_aq#30,74 ,111 ,153 
nongzhangu_aq#31,70 ,114 ,177 
nongzhangu_aq#32,71 ,104 ,158 
nongzhangu_aq#33,71 ,111 ,155 
nongzhangu_aq#34,75 ,110 ,151 
nongzhangu_aq#35,69 ,99 ,144 
nongzhangu_aq#36,61 ,90 ,126 
nongzhangu_aq#37,43 ,82 ,123 
nongzhangu_aq#38,45 ,85 ,123 
nongzhangu_aq#39,46 ,88 ,117 
nongzhangu_aq#40,51 ,92 ,128 
nongzhangu_aq#41,47 ,88 ,123 
nongzhangu_aq#42,39 ,78 ,110 
nongzhangu_aq#43,35 ,78 ,112 
nongzhangu_aq#44,32 ,75 ,107 
nongzhangu_aq#45,33 ,77 ,108 
nongzhangu_aq#46,37 ,81 ,111 
nongzhangu_aq#47,32 ,80 ,119 
wanliu_aq#0,75 ,137 ,133 
wanliu_aq#1,75 ,133 ,149 
wanliu_aq#2,71 ,132 ,172 
wanliu_aq#3,69 ,131 ,174 
wanliu_aq#4,66 ,128 ,168 
wanliu_aq#5,58 ,125 ,170 
wanliu_aq#6,53 ,110 ,140 
wanliu_aq#7,47 ,99 ,119 
wanliu_aq#8,45 ,94 ,115 
wanliu_aq#9,44 ,93 ,110 
wanliu_aq#10,47 ,92 ,109 
wanliu_aq#11,52 ,92 ,104 
wanliu_aq#12,49 ,93 ,102 
wanliu_aq#13,52 ,97 ,90 
wanliu_aq#14,53 ,97 ,80 
wanliu_aq#15,52 ,97 ,66 
wanliu_aq#16,50 ,98 ,54 
wanliu_aq#17,59 ,98 ,61 
wanliu_aq#18,58 ,104 ,74 
wanliu_aq#19,48 ,95 ,78 
wanliu_aq#20,43 ,85 ,75 
wanliu_aq#21,43 ,87 ,76 
wanliu_aq#22,40 ,85 ,83 
wanliu_aq#23,39 ,80 ,80 
wanliu_aq#24,34 ,73 ,102 
wanliu_aq#25,33 ,65 ,111 
wanliu_aq#26,35 ,69 ,106 
wanliu_aq#27,31 ,72 ,98 
wanliu_aq#28,42 ,88 ,105 
wanliu_aq#29,40 ,94 ,134 
wanliu_aq#30,42 ,95 ,169 
wanliu_aq#31,45 ,101 ,140 
wanliu_aq#32,47 ,99 ,140 
wanliu_aq#33,46 ,95 ,151 
wanliu_aq#34,45 ,99 ,149 
wanliu_aq#35,49 ,101 ,151 
wanliu_aq#36,41 ,94 ,135 
wanliu_aq#37,30 ,74 ,125 
wanliu_aq#38,33 ,66 ,114 
wanliu_aq#39,33 ,71 ,109 
wanliu_aq#40,27 ,74 ,120 
wanliu_aq#41,23 ,73 ,126 
wanliu_aq#42,27 ,70 ,124 
wanliu_aq#43,28 ,75 ,119 
wanliu_aq#44,30 ,76 ,106 
wanliu_aq#45,30 ,79 ,109 
wanliu_aq#46,32 ,81 ,126 
wanliu_aq#47,30 ,81 ,122 
beibuxinqu_aq#0,66 ,120 ,125 
beibuxinqu_aq#1,64 ,119 ,141 
beibuxinqu_aq#2,62 ,111 ,156 
beibuxinqu_aq#3,60 ,101 ,165 
beibuxinqu_aq#4,58 ,94 ,166 
beibuxinqu_aq#5,51 ,80 ,151 
beibuxinqu_aq#6,53 ,82 ,136 
beibuxinqu_aq#7,47 ,90 ,122 
beibuxinqu_aq#8,49 ,96 ,105 
beibuxinqu_aq#9,44 ,94 ,97 
beibuxinqu_aq#10,49 ,92 ,102 
beibuxinqu_aq#11,49 ,91 ,89 
beibuxinqu_aq#12,47 ,95 ,76 
beibuxinqu_aq#13,51 ,106 ,72 
beibuxinqu_aq#14,53 ,118 ,66 
beibuxinqu_aq#15,52 ,121 ,36 
beibuxinqu_aq#16,54 ,116 ,40 
beibuxinqu_aq#17,57 ,116 ,45 
beibuxinqu_aq#18,52 ,119 ,50 
beibuxinqu_aq#19,45 ,101 ,54 
beibuxinqu_aq#20,46 ,101 ,54 
beibuxinqu_aq#21,45 ,101 ,55 
beibuxinqu_aq#22,39 ,101 ,71 
beibuxinqu_aq#23,38 ,92 ,86 
beibuxinqu_aq#24,37 ,88 ,107 
beibuxinqu_aq#25,38 ,83 ,112 
beibuxinqu_aq#26,40 ,83 ,117 
beibuxinqu_aq#27,43 ,87 ,131 
beibuxinqu_aq#28,41 ,88 ,147 
beibuxinqu_aq#29,38 ,85 ,158 
beibuxinqu_aq#30,40 ,83 ,156 
beibuxinqu_aq#31,37 ,80 ,149 
beibuxinqu_aq#32,37 ,89 ,145 
beibuxinqu_aq#33,38 ,83 ,141 
beibuxinqu_aq#34,38 ,90 ,143 
beibuxinqu_aq#35,39 ,96 ,130 
beibuxinqu_aq#36,37 ,83 ,115 
beibuxinqu_aq#37,38 ,86 ,106 
beibuxinqu_aq#38,42 ,91 ,101 
beibuxinqu_aq#39,43 ,99 ,90 
beibuxinqu_aq#40,46 ,92 ,88 
beibuxinqu_aq#41,43 ,85 ,82 
beibuxinqu_aq#42,43 ,85 ,81 
beibuxinqu_aq#43,43 ,83 ,80 
beibuxinqu_aq#44,29 ,87 ,84 
beibuxinqu_aq#45,26 ,87 ,84 
beibuxinqu_aq#46,24 ,81 ,89 
beibuxinqu_aq#47,19 ,81 ,111 
zhiwuyuan_aq#0,63 ,136 ,114 
zhiwuyuan_aq#1,64 ,126 ,129 
zhiwuyuan_aq#2,63 ,132 ,146 
zhiwuyuan_aq#3,62 ,126 ,152 
zhiwuyuan_aq#4,59 ,108 ,168 
zhiwuyuan_aq#5,43 ,99 ,156 
zhiwuyuan_aq#6,35 ,85 ,140 
zhiwuyuan_aq#7,37 ,87 ,123 
zhiwuyuan_aq#8,36 ,89 ,121 
zhiwuyuan_aq#9,37 ,90 ,110 
zhiwuyuan_aq#10,44 ,88 ,108 
zhiwuyuan_aq#11,34 ,91 ,99 
zhiwuyuan_aq#12,38 ,96 ,102 
zhiwuyuan_aq#13,37 ,79 ,91 
zhiwuyuan_aq#14,36 ,73 ,75 
zhiwuyuan_aq#15,30 ,77 ,59 
zhiwuyuan_aq#16,43 ,81 ,57 
zhiwuyuan_aq#17,44 ,88 ,77 
zhiwuyuan_aq#18,39 ,91 ,81 
zhiwuyuan_aq#19,31 ,87 ,85 
zhiwuyuan_aq#20,40 ,92 ,85 
zhiwuyuan_aq#21,36 ,93 ,86 
zhiwuyuan_aq#22,33 ,90 ,88 
zhiwuyuan_aq#23,35 ,82 ,95 
zhiwuyuan_aq#24,36 ,77 ,102 
zhiwuyuan_aq#25,36 ,75 ,102 
zhiwuyuan_aq#26,37 ,79 ,102 
zhiwuyuan_aq#27,34 ,88 ,104 
zhiwuyuan_aq#28,35 ,89 ,122 
zhiwuyuan_aq#29,35 ,88 ,139 
zhiwuyuan_aq#30,35 ,85 ,172 
zhiwuyuan_aq#31,38 ,77 ,147 
zhiwuyuan_aq#32,37 ,84 ,147 
zhiwuyuan_aq#33,36 ,73 ,155 
zhiwuyuan_aq#34,32 ,75 ,145 
zhiwuyuan_aq#35,31 ,77 ,136 
zhiwuyuan_aq#36,32 ,83 ,126 
zhiwuyuan_aq#37,30 ,78 ,108 
zhiwuyuan_aq#38,30 ,88 ,109 
zhiwuyuan_aq#39,33 ,85 ,96 
zhiwuyuan_aq#40,30 ,86 ,99 
zhiwuyuan_aq#41,30 ,80 ,104 
zhiwuyuan_aq#42,28 ,79 ,97 
zhiwuyuan_aq#43,35 ,72 ,102 
zhiwuyuan_aq#44,30 ,72 ,100 
zhiwuyuan_aq#45,32 ,74 ,108 
zhiwuyuan_aq#46,30 ,76 ,113 
zhiwuyuan_aq#47,30 ,81 ,119 
fengtaihua_aq#0,87 ,168 ,150 
fengtaihua_aq#1,83 ,159 ,169 
fengtaihua_aq#2,82 ,161 ,188 
fengtaihua_aq#3,83 ,164 ,187 
fengtaihua_aq#4,84 ,152 ,186 
fengtaihua_aq#5,85 ,147 ,168 
fengtaihua_aq#6,78 ,143 ,135 
fengtaihua_aq#7,69 ,131 ,123 
fengtaihua_aq#8,67 ,141 ,115 
fengtaihua_aq#9,66 ,143 ,101 
fengtaihua_aq#10,68 ,139 ,98 
fengtaihua_aq#11,64 ,131 ,101 
fengtaihua_aq#12,64 ,123 ,97 
fengtaihua_aq#13,67 ,118 ,92 
fengtaihua_aq#14,65 ,119 ,70 
fengtaihua_aq#15,63 ,121 ,59 
fengtaihua_aq#16,65 ,118 ,56 
fengtaihua_aq#17,67 ,127 ,67 
fengtaihua_aq#18,69 ,128 ,75 
fengtaihua_aq#19,70 ,128 ,77 
fengtaihua_aq#20,66 ,123 ,72 
fengtaihua_aq#21,64 ,123 ,71 
fengtaihua_aq#22,64 ,123 ,79 
fengtaihua_aq#23,62 ,122 ,73 
fengtaihua_aq#24,64 ,116 ,100 
fengtaihua_aq#25,71 ,117 ,101 
fengtaihua_aq#26,72 ,109 ,97 
fengtaihua_aq#27,74 ,123 ,106 
fengtaihua_aq#28,77 ,123 ,119 
fengtaihua_aq#29,85 ,125 ,144 
fengtaihua_aq#30,83 ,129 ,149 
fengtaihua_aq#31,82 ,135 ,171 
fengtaihua_aq#32,80 ,132 ,152 
fengtaihua_aq#33,80 ,128 ,148 
fengtaihua_aq#34,76 ,125 ,142 
fengtaihua_aq#35,74 ,126 ,145 
fengtaihua_aq#36,72 ,121 ,128 
fengtaihua_aq#37,59 ,107 ,119 
fengtaihua_aq#38,64 ,104 ,126 
fengtaihua_aq#39,57 ,106 ,125 
fengtaihua_aq#40,54 ,98 ,120 
fengtaihua_aq#41,47 ,96 ,119 
fengtaihua_aq#42,44 ,93 ,120 
fengtaihua_aq#43,44 ,92 ,116 
fengtaihua_aq#44,44 ,86 ,101 
fengtaihua_aq#45,41 ,85 ,97 
fengtaihua_aq#46,41 ,94 ,107 
fengtaihua_aq#47,37 ,96 ,112 
yungang_aq#0,57 ,125 ,156 
yungang_aq#1,55 ,126 ,174 
yungang_aq#2,55 ,122 ,192 
yungang_aq#3,58 ,123 ,201 
yungang_aq#4,61 ,124 ,195 
yungang_aq#5,61 ,126 ,173 
yungang_aq#6,48 ,109 ,160 
yungang_aq#7,49 ,112 ,146 
yungang_aq#8,44 ,113 ,126 
yungang_aq#9,48 ,116 ,122 
yungang_aq#10,49 ,113 ,125 
yungang_aq#11,51 ,113 ,119 
yungang_aq#12,51 ,114 ,115 
yungang_aq#13,49 ,112 ,108 
yungang_aq#14,58 ,105 ,92 
yungang_aq#15,54 ,111 ,91 
yungang_aq#16,59 ,111 ,91 
yungang_aq#17,58 ,112 ,99 
yungang_aq#18,57 ,110 ,106 
yungang_aq#19,65 ,108 ,110 
yungang_aq#20,64 ,109 ,114 
yungang_aq#21,60 ,106 ,117 
yungang_aq#22,54 ,101 ,121 
yungang_aq#23,53 ,99 ,131 
yungang_aq#24,48 ,98 ,142 
yungang_aq#25,51 ,96 ,148 
yungang_aq#26,55 ,97 ,143 
yungang_aq#27,57 ,104 ,167 
yungang_aq#28,58 ,106 ,203 
yungang_aq#29,60 ,119 ,201 
yungang_aq#30,60 ,119 ,190 
yungang_aq#31,63 ,122 ,180 
yungang_aq#32,63 ,121 ,170 
yungang_aq#33,66 ,121 ,155 
yungang_aq#34,67 ,118 ,160 
yungang_aq#35,66 ,126 ,146 
yungang_aq#36,66 ,127 ,135 
yungang_aq#37,61 ,109 ,122 
yungang_aq#38,56 ,112 ,115 
yungang_aq#39,51 ,111 ,112 
yungang_aq#40,52 ,109 ,115 
yungang_aq#41,54 ,104 ,103 
yungang_aq#42,50 ,95 ,100 
yungang_aq#43,44 ,70 ,101 
yungang_aq#44,32 ,72 ,99 
yungang_aq#45,32 ,71 ,100 
yungang_aq#46,32 ,72 ,105 
yungang_aq#47,34 ,69 ,88 
gucheng_aq#0,73 ,134 ,133 
gucheng_aq#1,71 ,137 ,152 
gucheng_aq#2,72 ,138 ,178 
gucheng_aq#3,70 ,137 ,178 
gucheng_aq#4,69 ,147 ,177 
gucheng_aq#5,72 ,145 ,165 
gucheng_aq#6,58 ,112 ,125 
gucheng_aq#7,54 ,103 ,106 
gucheng_aq#8,43 ,105 ,101 
gucheng_aq#9,45 ,101 ,100 
gucheng_aq#10,43 ,104 ,97 
gucheng_aq#11,47 ,101 ,97 
gucheng_aq#12,45 ,90 ,95 
gucheng_aq#13,45 ,100 ,87 
gucheng_aq#14,46 ,101 ,79 
gucheng_aq#15,47 ,116 ,63 
gucheng_aq#16,46 ,109 ,65 
gucheng_aq#17,49 ,119 ,65 
gucheng_aq#18,51 ,111 ,69 
gucheng_aq#19,58 ,112 ,74 
gucheng_aq#20,59 ,111 ,71 
gucheng_aq#21,58 ,107 ,72 
gucheng_aq#22,63 ,96 ,77 
gucheng_aq#23,64 ,91 ,85 
gucheng_aq#24,58 ,81 ,95 
gucheng_aq#25,52 ,82 ,103 
gucheng_aq#26,60 ,101 ,90 
gucheng_aq#27,64 ,109 ,85 
gucheng_aq#28,63 ,108 ,105 
gucheng_aq#29,67 ,107 ,136 
gucheng_aq#30,69 ,105 ,130 
gucheng_aq#31,77 ,106 ,151 
gucheng_aq#32,76 ,109 ,136 
gucheng_aq#33,78 ,112 ,134 
gucheng_aq#34,79 ,110 ,135 
gucheng_aq#35,80 ,118 ,129 
gucheng_aq#36,76 ,117 ,119 
gucheng_aq#37,65 ,91 ,111 
gucheng_aq#38,63 ,85 ,112 
gucheng_aq#39,62 ,86 ,116 
gucheng_aq#40,59 ,84 ,128 
gucheng_aq#41,43 ,72 ,124 
gucheng_aq#42,42 ,75 ,115 
gucheng_aq#43,43 ,74 ,117 
gucheng_aq#44,39 ,61 ,108 
gucheng_aq#45,38 ,58 ,107 
gucheng_aq#46,35 ,59 ,118 
gucheng_aq#47,34 ,64 ,129 
fangshan_aq#0,66 ,176 ,183 
fangshan_aq#1,62 ,171 ,206 
fangshan_aq#2,62 ,174 ,215 
fangshan_aq#3,63 ,175 ,221 
fangshan_aq#4,62 ,184 ,215 
fangshan_aq#5,66 ,190 ,201 
fangshan_aq#6,65 ,201 ,145 
fangshan_aq#7,56 ,188 ,146 
fangshan_aq#8,52 ,189 ,131 
fangshan_aq#9,57 ,184 ,130 
fangshan_aq#10,57 ,181 ,133 
fangshan_aq#11,55 ,178 ,128 
fangshan_aq#12,56 ,172 ,120 
fangshan_aq#13,53 ,175 ,114 
fangshan_aq#14,51 ,172 ,87 
fangshan_aq#15,51 ,183 ,75 
fangshan_aq#16,56 ,188 ,82 
fangshan_aq#17,62 ,178 ,89 
fangshan_aq#18,65 ,159 ,105 
fangshan_aq#19,62 ,158 ,107 
fangshan_aq#20,48 ,141 ,103 
fangshan_aq#21,43 ,138 ,105 
fangshan_aq#22,44 ,136 ,105 
fangshan_aq#23,43 ,137 ,120 
fangshan_aq#24,37 ,136 ,130 
fangshan_aq#25,45 ,135 ,140 
fangshan_aq#26,45 ,141 ,152 
fangshan_aq#27,48 ,155 ,189 
fangshan_aq#28,46 ,151 ,231 
fangshan_aq#29,48 ,165 ,230 
fangshan_aq#30,51 ,165 ,220 
fangshan_aq#31,51 ,168 ,204 
fangshan_aq#32,49 ,168 ,205 
fangshan_aq#33,49 ,172 ,201 
fangshan_aq#34,51 ,159 ,191 
fangshan_aq#35,50 ,150 ,182 
fangshan_aq#36,51 ,150 ,148 
fangshan_aq#37,44 ,130 ,141 
fangshan_aq#38,41 ,125 ,131 
fangshan_aq#39,44 ,110 ,130 
fangshan_aq#40,41 ,115 ,122 
fangshan_aq#41,44 ,122 ,106 
fangshan_aq#42,41 ,120 ,103 
fangshan_aq#43,39 ,113 ,98 
fangshan_aq#44,39 ,84 ,92 
fangshan_aq#45,36 ,90 ,83 
fangshan_aq#46,38 ,94 ,94 
fangshan_aq#47,35 ,96 ,79 
daxing_aq#0,59 ,132 ,172 
daxing_aq#1,59 ,134 ,183 
daxing_aq#2,60 ,131 ,192 
daxing_aq#3,59 ,131 ,189 
daxing_aq#4,59 ,134 ,188 
daxing_aq#5,58 ,137 ,188 
daxing_aq#6,55 ,140 ,174 
